"dia";"hora";"sanpedro/002/humidity";"sanpedro/002/temperature"
"2013-04-17";"13:43:38";55.6;22.4
"2013-04-17";"13:43:33";55.2;22.4
"2013-04-17";"13:43:27";54.5;22.4
"2013-04-17";"13:43:22";53.9;22.4
"2013-04-17";"13:43:16";53.7;22.4
"2013-04-17";"13:43:11";63.5;23.5
"2013-04-17";"13:43:10";54;22.4
"2013-04-17";"13:43:05";54.5;22.4
"2013-04-17";"13:43:00";63.4;23.5
"2013-04-17";"13:42:59";69.3;22.8
"2013-04-17";"13:42:54";54.6;22.4
"2013-04-17";"13:42:48";54.4;22.4
"2013-04-17";"13:42:43";70.1;22.8
"2013-04-17";"13:42:42";53.3;22.4
"2013-04-17";"13:42:37";53.4;22.4
"2013-04-17";"13:42:31";54.3;22.4
"2013-04-17";"13:42:26";70.6;22.7
"2013-04-17";"13:42:25";55;22.4
"2013-04-17";"13:42:20";54.4;22.3
"2013-04-17";"13:42:15";63.2;23.5
"2013-04-17";"13:42:14";54.6;22.3
"2013-04-17";"13:42:09";54.7;22.3
"2013-04-17";"13:42:03";54.6;22.3
"2013-04-17";"13:41:58";69.6;22.6
"2013-04-17";"13:41:57";55.4;22.3
"2013-04-17";"13:41:52";55.8;22.3
"2013-04-17";"13:41:47";64.7;23.4
"2013-04-17";"13:41:46";69.4;22.6
"2013-04-17";"13:41:41";55.8;22.2
"2013-04-17";"13:41:35";69.4;22.5
"2013-04-17";"13:19:55";53.1;22.5
"2013-04-17";"13:19:49";52.7;22.5
"2013-04-17";"13:19:44";52.8;22.5
"2013-04-17";"13:19:38";52;22.5
"2013-04-17";"13:19:33";62.1;24.1
"2013-04-17";"13:19:32";51.7;22.4
"2013-04-17";"13:19:27";51.5;22.4
"2013-04-17";"13:19:21";51.4;22.4
"2013-04-17";"13:19:16";60.5;23.9
"2013-04-17";"13:19:10";61.3;23.9
"2013-04-17";"13:19:04";51.4;22.3
"2013-04-17";"13:18:59";62.9;23.9
"2013-04-17";"13:18:58";51.9;22.2
"2013-04-17";"13:18:53";52.4;22.2
"2013-04-17";"13:18:47";52.8;22.1
"2013-04-17";"13:18:42";63.2;23.8
