"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-01-06 14:50:49";"2013-01-06 16:23:49";;;;;;;;;;;;
"2013-01-06 16:23:49";"2013-01-06 17:56:48";;;;;;;;;;;;
"2013-01-06 17:56:48";"2013-01-06 19:29:48";;;;;;;;;;;;
"2013-01-06 19:29:48";"2013-01-06 21:02:48";;;;;;;;;;;;
"2013-01-06 21:02:48";"2013-01-06 22:35:48";;;;;;;;;;;;
"2013-01-06 22:35:48";"2013-01-07 00:08:48";;;;;;;;;;;;
"2013-01-07 00:08:48";"2013-01-07 01:41:48";;;;;;;;;;;;
"2013-01-07 01:41:48";"2013-01-07 03:14:48";;;;;;;;;;;;
"2013-01-07 03:14:48";"2013-01-07 04:47:48";;;;;;;;;;;;
"2013-01-07 04:47:48";"2013-01-07 06:20:47";;;;;;;;;;;;
"2013-01-07 06:20:47";"2013-01-07 07:53:47";;;;;;;;;;;;
"2013-01-07 07:53:47";"2013-01-07 09:26:47";;;;;;;;;;;;
"2013-01-07 09:26:47";"2013-01-07 10:59:47";;;;;;;;;;;;
"2013-01-07 10:59:47";"2013-01-07 12:32:47";;;;;;;;;;;;
"2013-01-07 12:32:47";"2013-01-07 14:05:47";;;;;;;;;;;;
"2013-01-07 14:05:47";"2013-01-07 15:38:47";;;;;;;;;;;;
"2013-01-07 15:38:47";"2013-01-07 17:11:47";;;;;;;;;;;;
"2013-01-07 17:11:47";"2013-01-07 18:44:46";;;;;;;;;;;;
"2013-01-07 18:44:46";"2013-01-07 20:17:46";;;;;;;;;;;;
"2013-01-07 20:17:46";"2013-01-07 21:50:46";;;;;;;;;;;;
"2013-01-07 21:50:46";"2013-01-07 23:23:46";;;;;;;;;;;;
"2013-01-07 23:23:46";"2013-01-08 00:56:46";;;;;;;;;;;;
"2013-01-08 00:56:46";"2013-01-08 02:29:46";;;;;;;;;;;;
"2013-01-08 02:29:46";"2013-01-08 04:02:46";;;;;;;;;;;;
"2013-01-08 04:02:46";"2013-01-08 05:35:46";;;;;;;;;;;;
"2013-01-08 05:35:46";"2013-01-08 07:08:45";;;;;;;;;;;;
"2013-01-08 07:08:45";"2013-01-08 08:41:45";;;;;;;;;;;;
"2013-01-08 08:41:45";"2013-01-08 10:14:45";;;;;;;;;;;;
"2013-01-08 10:14:45";"2013-01-08 11:47:45";;;;;;;;;;;;
"2013-01-08 11:47:45";"2013-01-08 13:20:45";;;;;;;;;;;;
"2013-01-08 13:20:45";"2013-01-08 14:53:45";;;;;;;;;;;;
"2013-01-08 14:53:45";"2013-01-08 16:26:45";;;;;;;;;;;;
"2013-01-08 16:26:45";"2013-01-08 17:59:45";;;;;;;;;;;;
"2013-01-08 17:59:45";"2013-01-08 19:32:44";;;;;;;;;;;;
"2013-01-08 19:32:44";"2013-01-08 21:05:44";;;;;;;;;;;;
"2013-01-08 21:05:44";"2013-01-08 22:38:44";;;;;;;;;;;;
"2013-01-08 22:38:44";"2013-01-09 00:11:44";;;;;;;;;;;;
"2013-01-09 00:11:44";"2013-01-09 01:44:44";;;;;;;;;;;;
"2013-01-09 01:44:44";"2013-01-09 03:17:44";;;;;;;;;;;;
"2013-01-09 03:17:44";"2013-01-09 04:50:44";;;;;;;;;;;;
"2013-01-09 04:50:44";"2013-01-09 06:23:44";;;;;;;;;;;;
"2013-01-09 06:23:44";"2013-01-09 07:56:43";;;;;;;;;;;;
"2013-01-09 07:56:43";"2013-01-09 09:29:43";;;;;;;;;;;;
"2013-01-09 09:29:43";"2013-01-09 11:02:43";;;;;;;;;;;;
"2013-01-09 11:02:43";"2013-01-09 12:35:43";;;;;;;;;;;;
"2013-01-09 12:35:43";"2013-01-09 14:08:43";;;;;;;;;;;;
"2013-01-09 14:08:43";"2013-01-09 15:41:43";;;;;;;;;;;;
"2013-01-09 15:41:43";"2013-01-09 17:14:43";;;;;;;;;;;;
"2013-01-09 17:14:43";"2013-01-09 18:47:43";;;;;;;;;;;;
"2013-01-09 18:47:43";"2013-01-09 20:20:42";;;;;;;;;;;;
"2013-01-09 20:20:42";"2013-01-09 21:53:42";;;;;;;;;;;;
"2013-01-09 21:53:42";"2013-01-09 23:26:42";;;;;;;;;;;;
"2013-01-09 23:26:42";"2013-01-10 00:59:42";;;;;;;;;;;;
"2013-01-10 00:59:42";"2013-01-10 02:32:42";;;;;;;;;;;;
"2013-01-10 02:32:42";"2013-01-10 04:05:42";;;;;;;;;;;;
"2013-01-10 04:05:42";"2013-01-10 05:38:42";;;;;;;;;;;;
"2013-01-10 05:38:42";"2013-01-10 07:11:42";;;;;;;;;;;;
"2013-01-10 07:11:42";"2013-01-10 08:44:41";;;;;;;;;;;;
"2013-01-10 08:44:41";"2013-01-10 10:17:41";;;;;;;;;;;;
"2013-01-10 10:17:41";"2013-01-10 11:50:41";;;;;;;;;;;;
"2013-01-10 11:50:41";"2013-01-10 13:23:41";;;;;;;;;;;;
"2013-01-10 13:23:41";"2013-01-10 14:56:41";;;;;;;;;;;;
"2013-01-10 14:56:41";"2013-01-10 16:29:41";;;;;;;;;;;;
"2013-01-10 16:29:41";"2013-01-10 18:02:41";;;;;;;;;;;;
"2013-01-10 18:02:41";"2013-01-10 19:35:41";;;;;;;;;;;;
"2013-01-10 19:35:41";"2013-01-10 21:08:40";;;;;;;;;;;;
"2013-01-10 21:08:40";"2013-01-10 22:41:40";;;;;;;;;;;;
"2013-01-10 22:41:40";"2013-01-11 00:14:40";;;;;;;;;;;;
"2013-01-11 00:14:40";"2013-01-11 01:47:40";;;;;;;;;;;;
"2013-01-11 01:47:40";"2013-01-11 03:20:40";;;;;;;;;;;;
"2013-01-11 03:20:40";"2013-01-11 04:53:40";;;;;;;;;;;;
"2013-01-11 04:53:40";"2013-01-11 06:26:40";;;;;;;;;;;;
"2013-01-11 06:26:40";"2013-01-11 07:59:40";;;;;;;;;;;;
"2013-01-11 07:59:40";"2013-01-11 09:32:39";;;;;;;;;;;;
"2013-01-11 09:32:39";"2013-01-11 11:05:39";;;;;;;;;;;;
"2013-01-11 11:05:39";"2013-01-11 12:38:39";;;;;;;;;;;;
"2013-01-11 12:38:39";"2013-01-11 14:11:39";;;;;;;;;;;;
"2013-01-11 14:11:39";"2013-01-11 15:44:39";;;;;;;;;;;;
"2013-01-11 15:44:39";"2013-01-11 17:17:39";;;;;;;;;;;;
"2013-01-11 17:17:39";"2013-01-11 18:50:39";;;;;;;;;;;;
"2013-01-11 18:50:39";"2013-01-11 20:23:39";;;;;;;;;;;;
"2013-01-11 20:23:39";"2013-01-11 21:56:38";;;;;;;;;;;;
"2013-01-11 21:56:38";"2013-01-11 23:29:38";;;;;;;;;;;;
"2013-01-11 23:29:38";"2013-01-12 01:02:38";;;;;;;;;;;;
"2013-01-12 01:02:38";"2013-01-12 02:35:38";;;;;;;;;;;;
"2013-01-12 02:35:38";"2013-01-12 04:08:38";;;;;;;;;;;;
"2013-01-12 04:08:38";"2013-01-12 05:41:38";;;;;;;;;;;;
"2013-01-12 05:41:38";"2013-01-12 07:14:38";;;;;;;;;;;;
"2013-01-12 07:14:38";"2013-01-12 08:47:38";;;;;;;;;;;;
"2013-01-12 08:47:38";"2013-01-12 10:20:37";;;;;;;;;;;;
"2013-01-12 10:20:37";"2013-01-12 11:53:37";;;;;;;;;;;;
"2013-01-12 11:53:37";"2013-01-12 13:26:37";;;;;;;;;;;;
"2013-01-12 13:26:37";"2013-01-12 14:59:37";;;;;;;;;;;;
"2013-01-12 14:59:37";"2013-01-12 16:32:37";;;;;;;;;;;;
"2013-01-12 16:32:37";"2013-01-12 18:05:37";;;;;;;;;;;;
"2013-01-12 18:05:37";"2013-01-12 19:38:37";;;;;;;;;;;;
"2013-01-12 19:38:37";"2013-01-12 21:11:37";;;;;;;;;;;;
"2013-01-12 21:11:37";"2013-01-12 22:44:36";;;;;;;;;;;;
"2013-01-12 22:44:36";"2013-01-13 00:17:36";;;;;;;;;;;;
"2013-01-13 00:17:36";"2013-01-13 01:50:36";;;;;;;;;;;;
"2013-01-13 01:50:36";"2013-01-13 03:23:36";;;;;;;;;;;;
"2013-01-13 03:23:36";"2013-01-13 04:56:36";;;;;;;;;;;;
"2013-01-13 04:56:36";"2013-01-13 06:29:36";;;;;;;;;;;;
"2013-01-13 06:29:36";"2013-01-13 08:02:36";;;;;;;;;;;;
"2013-01-13 08:02:36";"2013-01-13 09:35:36";;;;;;;;;;;;
"2013-01-13 09:35:36";"2013-01-13 11:08:35";;;;;;;;;;;;
"2013-01-13 11:08:35";"2013-01-13 12:41:35";;;;;;;;;;;;
"2013-01-13 12:41:35";"2013-01-13 14:14:35";;;;;;;;;;;;
"2013-01-13 14:14:35";"2013-01-13 15:47:35";;;;;;;;;;;;
"2013-01-13 15:47:35";"2013-01-13 17:20:35";;;;;;;;;;;;
"2013-01-13 17:20:35";"2013-01-13 18:53:35";;;;;;;;;;;;
"2013-01-13 18:53:35";"2013-01-13 20:26:35";;;;;;;;;;;;
"2013-01-13 20:26:35";"2013-01-13 21:59:35";;;;;;;;;;;;
"2013-01-13 21:59:35";"2013-01-13 23:32:34";;;;;;;;;;;;
"2013-01-13 23:32:34";"2013-01-14 01:05:34";;;;;;;;;;;;
"2013-01-14 01:05:34";"2013-01-14 02:38:34";;;;;;;;;;;;
"2013-01-14 02:38:34";"2013-01-14 04:11:34";;;;;;;;;;;;
"2013-01-14 04:11:34";"2013-01-14 05:44:34";;;;;;;;;;;;
"2013-01-14 05:44:34";"2013-01-14 07:17:34";;;;;;;;;;;;
"2013-01-14 07:17:34";"2013-01-14 08:50:34";;;;;;;;;;;;
"2013-01-14 08:50:34";"2013-01-14 10:23:34";;;;;;;;;;;;
"2013-01-14 10:23:34";"2013-01-14 11:56:33";;;;;;;;;;;;
"2013-01-14 11:56:33";"2013-01-14 13:29:33";;;;;;;;;;;;
"2013-01-14 13:29:33";"2013-01-14 15:02:33";;;;;;;;;;;;
"2013-01-14 15:02:33";"2013-01-14 16:35:33";;;;;;;;;;;;
"2013-01-14 16:35:33";"2013-01-14 18:08:33";;;;;;;;;;;;
"2013-01-14 18:08:33";"2013-01-14 19:41:33";;;;;;;;;;;;
"2013-01-14 19:41:33";"2013-01-14 21:14:33";;;;;;;;;;;;
"2013-01-14 21:14:33";"2013-01-14 22:47:33";;;;;;;;;;;;
"2013-01-14 22:47:33";"2013-01-15 00:20:32";;;;;;;;;;;;
"2013-01-15 00:20:32";"2013-01-15 01:53:32";;;;;;;;;;;;
"2013-01-15 01:53:32";"2013-01-15 03:26:32";;;;;;;;;;;;
"2013-01-15 03:26:32";"2013-01-15 04:59:32";;;;;;;;;;;;
"2013-01-15 04:59:32";"2013-01-15 06:32:32";;;;;;;;;;;;
"2013-01-15 06:32:32";"2013-01-15 08:05:32";;;;;;;;;;;;
"2013-01-15 08:05:32";"2013-01-15 09:38:32";;;;;;;;;;;;
"2013-01-15 09:38:32";"2013-01-15 11:11:32";;;;;;;;;;;;
"2013-01-15 11:11:32";"2013-01-15 12:44:31";;;;;;;;;;;;
"2013-01-15 12:44:31";"2013-01-15 14:17:31";;;;;;;;;;;;
"2013-01-15 14:17:31";"2013-01-15 15:50:31";;;;;;;;;;;;
"2013-01-15 15:50:31";"2013-01-15 17:23:31";;;;;;;;;;;;
"2013-01-15 17:23:31";"2013-01-15 18:56:31";;;;;;;;;;;;
"2013-01-15 18:56:31";"2013-01-15 20:29:31";;;;;;;;;;;;
"2013-01-15 20:29:31";"2013-01-15 22:02:31";;;;;;;;;;;;
"2013-01-15 22:02:31";"2013-01-15 23:35:31";;;;;;;;;;;;
"2013-01-15 23:35:31";"2013-01-16 01:08:30";;;;;;;;;;;;
"2013-01-16 01:08:30";"2013-01-16 02:41:30";;;;;;;;;;;;
"2013-01-16 02:41:30";"2013-01-16 04:14:30";;;;;;;;;;;;
"2013-01-16 04:14:30";"2013-01-16 05:47:30";;;;;;;;;;;;
"2013-01-16 05:47:30";"2013-01-16 07:20:30";;;;;;;;;;;;
"2013-01-16 07:20:30";"2013-01-16 08:53:30";;;;;;;;;;;;
"2013-01-16 08:53:30";"2013-01-16 10:26:30";;;;;;;;;;;;
"2013-01-16 10:26:30";"2013-01-16 11:59:30";;;;;;;;;;;;
"2013-01-16 11:59:30";"2013-01-16 13:32:29";;;;;;;;;;;;
"2013-01-16 13:32:29";"2013-01-16 15:05:29";;;;;;;;;;;;
"2013-01-16 15:05:29";"2013-01-16 16:38:29";;;;;;;;;;;;
"2013-01-16 16:38:29";"2013-01-16 18:11:29";;;;;;;;;;;;
"2013-01-16 18:11:29";"2013-01-16 19:44:29";;;;;;;;;;;;
"2013-01-16 19:44:29";"2013-01-16 21:17:29";;;;;;;;;;;;
"2013-01-16 21:17:29";"2013-01-16 22:50:29";;;;;;;;;;;;
"2013-01-16 22:50:29";"2013-01-17 00:23:29";;;;;;;;;;;;
"2013-01-17 00:23:29";"2013-01-17 01:56:28";;;;;;;;;;;;
"2013-01-17 01:56:28";"2013-01-17 03:29:28";;;;;;;;;;;;
"2013-01-17 03:29:28";"2013-01-17 05:02:28";;;;;;;;;;;;
"2013-01-17 05:02:28";"2013-01-17 06:35:28";;;;;;;;;;;;
"2013-01-17 06:35:28";"2013-01-17 08:08:28";;;;;;;;;;;;
"2013-01-17 08:08:28";"2013-01-17 09:41:28";;;;;;;;;;;;
"2013-01-17 09:41:28";"2013-01-17 11:14:28";;;;;;;;;;;;
"2013-01-17 11:14:28";"2013-01-17 12:47:28";;;;;;;;;;;;
"2013-01-17 12:47:28";"2013-01-17 14:20:27";;;;;;;;;;;;
"2013-01-17 14:20:27";"2013-01-17 15:53:27";;;;;;;;;;;;
"2013-01-17 15:53:27";"2013-01-17 17:26:27";;;;;;;;;;;;
"2013-01-17 17:26:27";"2013-01-17 18:59:27";;;;;;;;;;;;
"2013-01-17 18:59:27";"2013-01-17 20:32:27";;;;;;;;;;;;
"2013-01-17 20:32:27";"2013-01-17 22:05:27";;;;;;;;;;;;
"2013-01-17 22:05:27";"2013-01-17 23:38:27";;;;;;;;;;;;
"2013-01-17 23:38:27";"2013-01-18 01:11:27";;;;;;;;;;;;
"2013-01-18 01:11:27";"2013-01-18 02:44:26";;;;;;;;;;;;
"2013-01-18 02:44:26";"2013-01-18 04:17:26";;;;;;;;;;;;
"2013-01-18 04:17:26";"2013-01-18 05:50:26";;;;;;;;;;;;
"2013-01-18 05:50:26";"2013-01-18 07:23:26";;;;;;;;;;;;
"2013-01-18 07:23:26";"2013-01-18 08:56:26";;;;;;;;;;;;
"2013-01-18 08:56:26";"2013-01-18 10:29:26";;;;;;;;;;;;
"2013-01-18 10:29:26";"2013-01-18 12:02:26";;;;;;;;;;;;
"2013-01-18 12:02:26";"2013-01-18 13:35:26";;;;;;;;;;;;
"2013-01-18 13:35:26";"2013-01-18 15:08:25";;;;;;;;;;;;
"2013-01-18 15:08:25";"2013-01-18 16:41:25";;;;;;;;;;;;
"2013-01-18 16:41:25";"2013-01-18 18:14:25";;;;;;;;;;;;
"2013-01-18 18:14:25";"2013-01-18 19:47:25";;;;;;;;;;;;
"2013-01-18 19:47:25";"2013-01-18 21:20:25";;;;;;;;;;;;
"2013-01-18 21:20:25";"2013-01-18 22:53:25";;;;;;;;;;;;
"2013-01-18 22:53:25";"2013-01-19 00:26:25";;;;;;;;;;;;
"2013-01-19 00:26:25";"2013-01-19 01:59:25";;;;;;;;;;;;
"2013-01-19 01:59:25";"2013-01-19 03:32:24";;;;;;;;;;;;
"2013-01-19 03:32:24";"2013-01-19 05:05:24";;;;;;;;;;;;
"2013-01-19 05:05:24";"2013-01-19 06:38:24";;;;;;;;;;;;
"2013-01-19 06:38:24";"2013-01-19 08:11:24";;;;;;;;;;;;
"2013-01-19 08:11:24";"2013-01-19 09:44:24";;;;;;;;;;;;
"2013-01-19 09:44:24";"2013-01-19 11:17:24";;;;;;;;;;;;
"2013-01-19 11:17:24";"2013-01-19 12:50:24";;;;;;;;;;;;
"2013-01-19 12:50:24";"2013-01-19 14:23:24";;;;;;;;;;;;
"2013-01-19 14:23:24";"2013-01-19 15:56:23";;;;;;;;;;;;
"2013-01-19 15:56:23";"2013-01-19 17:29:23";;;;;;;;;;;;
"2013-01-19 17:29:23";"2013-01-19 19:02:23";;;;;;;;;;;;
"2013-01-19 19:02:23";"2013-01-19 20:35:23";;;;;;;;;;;;
"2013-01-19 20:35:23";"2013-01-19 22:08:23";;;;;;;;;;;;
"2013-01-19 22:08:23";"2013-01-19 23:41:23";;;;;;;;;;;;
"2013-01-19 23:41:23";"2013-01-20 01:14:23";;;;;;;;;;;;
"2013-01-20 01:14:23";"2013-01-20 02:47:23";;;;;;;;;;;;
"2013-01-20 02:47:23";"2013-01-20 04:20:22";;;;;;;;;;;;
"2013-01-20 04:20:22";"2013-01-20 05:53:22";;;;;;;;;;;;
"2013-01-20 05:53:22";"2013-01-20 07:26:22";;;;;;;;;;;;
"2013-01-20 07:26:22";"2013-01-20 08:59:22";;;;;;;;;;;;
"2013-01-20 08:59:22";"2013-01-20 10:32:22";;;;;;;;;;;;
"2013-01-20 10:32:22";"2013-01-20 12:05:22";;;;;;;;;;;;
"2013-01-20 12:05:22";"2013-01-20 13:38:22";;;;;;;;;;;;
"2013-01-20 13:38:22";"2013-01-20 15:11:22";;;;;;;;;;;;
"2013-01-20 15:11:22";"2013-01-20 16:44:21";;;;;;;;;;;;
"2013-01-20 16:44:21";"2013-01-20 18:17:21";;;;;;;;;;;;
"2013-01-20 18:17:21";"2013-01-20 19:50:21";;;;;;;;;;;;
"2013-01-20 19:50:21";"2013-01-20 21:23:21";;;;;;;;;;;;
"2013-01-20 21:23:21";"2013-01-20 22:56:21";;;;;;;;;;;;
"2013-01-20 22:56:21";"2013-01-21 00:29:21";;;;;;;;;;;;
"2013-01-21 00:29:21";"2013-01-21 02:02:21";;;;;;;;;;;;
"2013-01-21 02:02:21";"2013-01-21 03:35:21";;;;;;;;;;;;
"2013-01-21 03:35:21";"2013-01-21 05:08:20";;;;;;;;;;;;
"2013-01-21 05:08:20";"2013-01-21 06:41:20";;;;;;;;;;;;
"2013-01-21 06:41:20";"2013-01-21 08:14:20";;;;;;;;;;;;
"2013-01-21 08:14:20";"2013-01-21 09:47:20";;;;;;;;;;;;
"2013-01-21 09:47:20";"2013-01-21 11:20:20";;;;;;;;;;;;
"2013-01-21 11:20:20";"2013-01-21 12:53:20";;;;;;;;;;;;
"2013-01-21 12:53:20";"2013-01-21 14:26:20";;;;;;;;;;;;
"2013-01-21 14:26:20";"2013-01-21 15:59:20";;;;;;;;;;;;
"2013-01-21 15:59:20";"2013-01-21 17:32:19";;;;;;;;;;;;
"2013-01-21 17:32:19";"2013-01-21 19:05:19";;;;;;;;;;;;
"2013-01-21 19:05:19";"2013-01-21 20:38:19";;;;;;;;;;;;
"2013-01-21 20:38:19";"2013-01-21 22:11:19";;;;;;;;;;;;
"2013-01-21 22:11:19";"2013-01-21 23:44:19";;;;;;;;;;;;
"2013-01-21 23:44:19";"2013-01-22 01:17:19";;;;;;;;;;;;
"2013-01-22 01:17:19";"2013-01-22 02:50:19";;;;;;;;;;;;
"2013-01-22 02:50:19";"2013-01-22 04:23:19";;;;;;;;;;;;
"2013-01-22 04:23:19";"2013-01-22 05:56:18";;;;;;;;;;;;
"2013-01-22 05:56:18";"2013-01-22 07:29:18";;;;;;;;;;;;
"2013-01-22 07:29:18";"2013-01-22 09:02:18";;;;;;;;;;;;
"2013-01-22 09:02:18";"2013-01-22 10:35:18";;;;;;;;;;;;
"2013-01-22 10:35:18";"2013-01-22 12:08:18";;;;;;;;;;;;
"2013-01-22 12:08:18";"2013-01-22 13:41:18";;;;;;;;;;;;
"2013-01-22 13:41:18";"2013-01-22 15:14:18";;;;;;;;;;;;
"2013-01-22 15:14:18";"2013-01-22 16:47:18";;;;;;;;;;;;
"2013-01-22 16:47:18";"2013-01-22 18:20:17";;;;;;;;;;;;
"2013-01-22 18:20:17";"2013-01-22 19:53:17";;;;;;;;;;;;
"2013-01-22 19:53:17";"2013-01-22 21:26:17";;;;;;;;;;;;
"2013-01-22 21:26:17";"2013-01-22 22:59:17";;;;;;;;;;;;
"2013-01-22 22:59:17";"2013-01-23 00:32:17";;;;;;;;;;;;
"2013-01-23 00:32:17";"2013-01-23 02:05:17";;;;;;;;;;;;
"2013-01-23 02:05:17";"2013-01-23 03:38:17";;;;;;;;;;;;
"2013-01-23 03:38:17";"2013-01-23 05:11:17";;;;;;;;;;;;
"2013-01-23 05:11:17";"2013-01-23 06:44:16";;;;;;;;;;;;
