"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-02-05 23:20:50";"2013-02-06 00:53:50";;;;;;;;;;;;
"2013-02-06 00:53:50";"2013-02-06 02:26:50";;;;;;;;;;;;
"2013-02-06 02:26:50";"2013-02-06 03:59:50";;;;;;;;;;;;
"2013-02-06 03:59:50";"2013-02-06 05:32:49";;;;;;;;;;;;
"2013-02-06 05:32:49";"2013-02-06 07:05:49";;;;;;;;;;;;
"2013-02-06 07:05:49";"2013-02-06 08:38:49";;;;;;;;;;;;
"2013-02-06 08:38:49";"2013-02-06 10:11:49";;;;;;;;;;;;
"2013-02-06 10:11:49";"2013-02-06 11:44:49";;;;;;;;;;;;
"2013-02-06 11:44:49";"2013-02-06 13:17:49";;;;;;;;;;;;
"2013-02-06 13:17:49";"2013-02-06 14:50:49";;;;;;;;;;;;
"2013-02-06 14:50:49";"2013-02-06 16:23:49";;;;;;;;;;;;
"2013-02-06 16:23:49";"2013-02-06 17:56:48";;;;;;;;;;;;
"2013-02-06 17:56:48";"2013-02-06 19:29:48";;;;;;;;;;;;
"2013-02-06 19:29:48";"2013-02-06 21:02:48";;;;;;;;;;;;
"2013-02-06 21:02:48";"2013-02-06 22:35:48";;;;;;;;;;;;
"2013-02-06 22:35:48";"2013-02-07 00:08:48";;;;;;;;;;;;
"2013-02-07 00:08:48";"2013-02-07 01:41:48";;;;;;;;;;;;
"2013-02-07 01:41:48";"2013-02-07 03:14:48";;;;;;;;;;;;
"2013-02-07 03:14:48";"2013-02-07 04:47:48";;;;;;;;;;;;
"2013-02-07 04:47:48";"2013-02-07 06:20:47";;;;;;;;;;;;
"2013-02-07 06:20:47";"2013-02-07 07:53:47";;;;;;;;;;;;
"2013-02-07 07:53:47";"2013-02-07 09:26:47";;;;;;;;;;;;
"2013-02-07 09:26:47";"2013-02-07 10:59:47";;;;;;;;;;;;
"2013-02-07 10:59:47";"2013-02-07 12:32:47";;;;;;;;;;;;
"2013-02-07 12:32:47";"2013-02-07 14:05:47";;;;;;;;;;;;
"2013-02-07 14:05:47";"2013-02-07 15:38:47";;;;;;;;;;;;
"2013-02-07 15:38:47";"2013-02-07 17:11:47";;;;;;;;;;;;
"2013-02-07 17:11:47";"2013-02-07 18:44:46";;;;;;;;;;;;
"2013-02-07 18:44:46";"2013-02-07 20:17:46";;;;;;;;;;;;
"2013-02-07 20:17:46";"2013-02-07 21:50:46";;;;;;;;;;;;
"2013-02-07 21:50:46";"2013-02-07 23:23:46";;;;;;;;;;;;
"2013-02-07 23:23:46";"2013-02-08 00:56:46";;;;;;;;;;;;
"2013-02-08 00:56:46";"2013-02-08 02:29:46";;;;;;;;;;;;
"2013-02-08 02:29:46";"2013-02-08 04:02:46";;;;;;;;;;;;
"2013-02-08 04:02:46";"2013-02-08 05:35:46";;;;;;;;;;;;
"2013-02-08 05:35:46";"2013-02-08 07:08:45";;;;;;;;;;;;
"2013-02-08 07:08:45";"2013-02-08 08:41:45";;;;;;;;;;;;
"2013-02-08 08:41:45";"2013-02-08 10:14:45";;;;;;;;;;;;
"2013-02-08 10:14:45";"2013-02-08 11:47:45";;;;;;;;;;;;
"2013-02-08 11:47:45";"2013-02-08 13:20:45";;;;;;;;;;;;
"2013-02-08 13:20:45";"2013-02-08 14:53:45";;;;;;;;;;;;
"2013-02-08 14:53:45";"2013-02-08 16:26:45";;;;;;;;;;;;
"2013-02-08 16:26:45";"2013-02-08 17:59:45";;;;;;;;;;;;
"2013-02-08 17:59:45";"2013-02-08 19:32:44";;;;;;;;;;;;
"2013-02-08 19:32:44";"2013-02-08 21:05:44";;;;;;;;;;;;
"2013-02-08 21:05:44";"2013-02-08 22:38:44";;;;;;;;;;;;
"2013-02-08 22:38:44";"2013-02-09 00:11:44";;;;;;;;;;;;
"2013-02-09 00:11:44";"2013-02-09 01:44:44";;;;;;;;;;;;
"2013-02-09 01:44:44";"2013-02-09 03:17:44";;;;;;;;;;;;
"2013-02-09 03:17:44";"2013-02-09 04:50:44";;;;;;;;;;;;
"2013-02-09 04:50:44";"2013-02-09 06:23:44";;;;;;;;;;;;
"2013-02-09 06:23:44";"2013-02-09 07:56:43";;;;;;;;;;;;
"2013-02-09 07:56:43";"2013-02-09 09:29:43";;;;;;;;;;;;
"2013-02-09 09:29:43";"2013-02-09 11:02:43";;;;;;;;;;;;
"2013-02-09 11:02:43";"2013-02-09 12:35:43";;;;;;;;;;;;
"2013-02-09 12:35:43";"2013-02-09 14:08:43";;;;;;;;;;;;
"2013-02-09 14:08:43";"2013-02-09 15:41:43";;;;;;;;;;;;
"2013-02-09 15:41:43";"2013-02-09 17:14:43";;;;;;;;;;;;
"2013-02-09 17:14:43";"2013-02-09 18:47:43";;;;;;;;;;;;
"2013-02-09 18:47:43";"2013-02-09 20:20:42";;;;;;;;;;;;
"2013-02-09 20:20:42";"2013-02-09 21:53:42";;;;;;;;;;;;
"2013-02-09 21:53:42";"2013-02-09 23:26:42";;;;;;;;;;;;
"2013-02-09 23:26:42";"2013-02-10 00:59:42";;;;;;;;;;;;
"2013-02-10 00:59:42";"2013-02-10 02:32:42";;;;;;;;;;;;
"2013-02-10 02:32:42";"2013-02-10 04:05:42";;;;;;;;;;;;
"2013-02-10 04:05:42";"2013-02-10 05:38:42";;;;;;;;;;;;
"2013-02-10 05:38:42";"2013-02-10 07:11:42";;;;;;;;;;;;
"2013-02-10 07:11:42";"2013-02-10 08:44:41";;;;;;;;;;;;
"2013-02-10 08:44:41";"2013-02-10 10:17:41";;;;;;;;;;;;
"2013-02-10 10:17:41";"2013-02-10 11:50:41";;;;;;;;;;;;
"2013-02-10 11:50:41";"2013-02-10 13:23:41";;;;;;;;;;;;
"2013-02-10 13:23:41";"2013-02-10 14:56:41";;;;;;;;;;;;
"2013-02-10 14:56:41";"2013-02-10 16:29:41";;;;;;;;;;;;
"2013-02-10 16:29:41";"2013-02-10 18:02:41";;;;;;;;;;;;
"2013-02-10 18:02:41";"2013-02-10 19:35:41";;;;;;;;;;;;
"2013-02-10 19:35:41";"2013-02-10 21:08:40";;;;;;;;;;;;
"2013-02-10 21:08:40";"2013-02-10 22:41:40";;;;;;;;;;;;
"2013-02-10 22:41:40";"2013-02-11 00:14:40";;;;;;;;;;;;
"2013-02-11 00:14:40";"2013-02-11 01:47:40";;;;;;;;;;;;
"2013-02-11 01:47:40";"2013-02-11 03:20:40";;;;;;;;;;;;
"2013-02-11 03:20:40";"2013-02-11 04:53:40";;;;;;;;;;;;
"2013-02-11 04:53:40";"2013-02-11 06:26:40";;;;;;;;;;;;
"2013-02-11 06:26:40";"2013-02-11 07:59:40";;;;;;;;;;;;
"2013-02-11 07:59:40";"2013-02-11 09:32:39";;;;;;;;;;;;
"2013-02-11 09:32:39";"2013-02-11 11:05:39";;;;;;;;;;;;
"2013-02-11 11:05:39";"2013-02-11 12:38:39";;;;;;;;;;;;
"2013-02-11 12:38:39";"2013-02-11 14:11:39";;;;;;;;;;;;
"2013-02-11 14:11:39";"2013-02-11 15:44:39";;;;;;;;;;;;
"2013-02-11 15:44:39";"2013-02-11 17:17:39";;;;;;;;;;;;
"2013-02-11 17:17:39";"2013-02-11 18:50:39";;;;;;;;;;;;
"2013-02-11 18:50:39";"2013-02-11 20:23:39";;;;;;;;;;;;
"2013-02-11 20:23:39";"2013-02-11 21:56:38";;;;;;;;;;;;
"2013-02-11 21:56:38";"2013-02-11 23:29:38";;;;;;;;;;;;
"2013-02-11 23:29:38";"2013-02-12 01:02:38";;;;;;;;;;;;
"2013-02-12 01:02:38";"2013-02-12 02:35:38";;;;;;;;;;;;
"2013-02-12 02:35:38";"2013-02-12 04:08:38";;;;;;;;;;;;
"2013-02-12 04:08:38";"2013-02-12 05:41:38";;;;;;;;;;;;
"2013-02-12 05:41:38";"2013-02-12 07:14:38";;;;;;;;;;;;
"2013-02-12 07:14:38";"2013-02-12 08:47:38";;;;;;;;;;;;
"2013-02-12 08:47:38";"2013-02-12 10:20:37";;;;;;;;;;;;
"2013-02-12 10:20:37";"2013-02-12 11:53:37";;;;;;;;;;;;
"2013-02-12 11:53:37";"2013-02-12 13:26:37";;;;;;;;;;;;
"2013-02-12 13:26:37";"2013-02-12 14:59:37";;;;;;;;;;;;
"2013-02-12 14:59:37";"2013-02-12 16:32:37";;;;;;;;;;;;
"2013-02-12 16:32:37";"2013-02-12 18:05:37";;;;;;;;;;;;
"2013-02-12 18:05:37";"2013-02-12 19:38:37";;;;;;;;;;;;
"2013-02-12 19:38:37";"2013-02-12 21:11:37";;;;;;;;;;;;
"2013-02-12 21:11:37";"2013-02-12 22:44:36";;;;;;;;;;;;
