"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-02-25 08:36:00";"2013-02-26 02:48:00";75.96255;4.53204;64;100;20.20547;2.15758;10.1;24.1;17.12981;1.74664;10.2;20.5
"2013-02-26 02:48:00";"2013-02-26 21:00:00";93.80952;2.35875;86;100;16.88238;0.78092;15.4;20.2;16.21571;0.66511;14.7;18.5
"2013-02-26 21:00:00";"2013-02-27 15:12:00";80.83663;13.1669;59;101;18.039;5.94581;7.2;26.8;15.48768;4.23708;7.2;22.3
"2013-02-27 15:12:00";"2013-02-28 09:24:00";87.25711;8.27725;73;101;17.51914;3.83843;9.5;23;15.95859;2.82006;9.2;19.7
"2013-02-28 09:24:00";"2013-03-01 03:36:00";80.41898;11.21007;57;101;19.2333;3.88106;9.4;25.3;16.68789;2.65586;9.2;21.8
"2013-03-01 03:36:00";"2013-03-01 21:48:00";81.68659;9.99246;62;100;18.30824;3.63045;9.8;24.4;15.99563;2.34288;9.7;19.8
"2013-03-01 21:48:00";"2013-03-02 16:00:00";;;;;;;;;;;;
"2013-03-02 16:00:00";"2013-03-03 10:12:00";;;;;;;;;;;;
"2013-03-03 10:12:00";"2013-03-04 04:24:00";;;;;;;;;;;;
"2013-03-04 04:24:00";"2013-03-04 22:36:00";;;;;;;;;;;;
"2013-03-04 22:36:00";"2013-03-05 16:48:00";79.5;2.21736;74;84;19.98571;0.89271;18.5;22.1;17.41905;0.66305;16.3;19.1
"2013-03-05 16:48:00";"2013-03-06 11:00:00";94.49074;6.98278;74;100;14.58519;4.08858;10.7;26.2;13.95139;3.20708;10.4;23.1
"2013-03-06 11:00:00";"2013-03-07 05:12:00";87.14679;12.12158;61;101;17.60917;5.14914;11.1;26.8;15.92156;3.5922;11;22.6
"2013-03-07 05:12:00";"2013-03-07 23:24:00";86.51835;12.34452;61;100;18.42294;6.0497;10.8;29.1;16.59771;4.47134;10.8;24.6
"2013-03-07 23:24:00";"2013-03-08 17:36:00";88.91781;12.18512;62;101;14.62557;5.99523;7.3;25.9;13.22374;4.40626;7.2;22
"2013-03-08 17:36:00";"2013-03-09 11:48:00";94.5023;7.6959;72;101;12.64332;3.7807;8.8;24.4;12.02581;2.81868;8.7;20.5
"2013-03-09 11:48:00";"2013-03-10 06:00:00";84.75969;7.5655;70;101;17.56434;2.857;10.7;22.1;15.73643;1.99048;10.6;18.7
"2013-03-10 06:00:00";"2013-03-11 00:12:00";;;;;;;;;;;;
"2013-03-11 00:12:00";"2013-03-11 18:24:00";80;1.87083;77;82;23.2;0.3937;22.6;23.7;20.55;0.15;20.3;20.7
"2013-03-11 18:24:00";"2013-03-12 12:36:00";89.97531;10.58531;67;102;15.91235;4.23391;10.7;24.7;14.66667;2.9346;10.6;20.4
"2013-03-12 12:36:00";"2013-03-13 06:48:00";92.49083;8.75939;65;101;15.16514;4.42688;8.7;27.1;14.26514;3.31554;8.7;22
"2013-03-13 06:48:00";"2013-03-14 01:00:00";90.30531;11.65164;59;102;15.26062;5.68153;7.3;26.1;14.01903;4.3159;7.2;22.1
"2013-03-14 01:00:00";"2013-03-14 19:12:00";85.99524;11.84604;59;101;17.42619;6.54922;7.2;27.2;15.58048;5.10042;7.2;22.9
"2013-03-14 19:12:00";"2013-03-15 13:24:00";85.14286;3.1135;80;91;16.69286;0.72601;15.7;18.2;15.01429;0.45725;14.5;15.9
"2013-03-15 13:24:00";"2013-03-16 07:36:00";92.95;4.72943;80;100;14.108;2.42259;10.1;20.5;13.37;1.89771;10;18
"2013-03-16 07:36:00";"2013-03-17 01:48:00";;;;;;;;;;;;
"2013-03-17 01:48:00";"2013-03-17 20:00:00";;;;;;;;;;;;
"2013-03-17 20:00:00";"2013-03-18 14:12:00";77.28125;11.66119;58;99;21.96875;3.53628;15.4;27.8;18.80625;1.98871;15.2;22
"2013-03-18 14:12:00";"2013-03-19 08:24:00";94.38785;7.87899;64;100;14.52757;3.14142;11.9;24.4;13.8729;2.14069;11.8;20.2
"2013-03-19 08:24:00";"2013-03-20 02:36:00";89.60731;11.03507;62;101;15.97032;4.96796;10;27.5;14.65525;3.57076;10;23.3
"2013-03-20 02:36:00";"2013-03-20 20:48:00";86.86239;11.19671;62;100;17.73028;5.64818;9.7;31.2;16.01743;4.22434;9.6;25.8
"2013-03-20 20:48:00";"2013-03-21 15:00:00";86.88304;12.24068;64;100;17.34971;5.88055;10.5;28.9;15.60292;4.18709;10.5;24.1
"2013-03-21 15:00:00";"2013-03-22 09:12:00";95.73272;4.65516;72;100;13.40599;1.98924;11.5;20.9;12.97834;1.47515;11.3;17.8
"2013-03-22 09:12:00";"2013-03-23 03:24:00";90.29245;10.72554;62;100;15.70425;5.43385;9.1;26.9;14.46887;3.99245;8.9;21.5
"2013-03-23 03:24:00";"2013-03-23 21:36:00";89.77465;10.16973;66;100;14.33944;4.94358;8;23.2;13.1338;3.78928;7.8;19.8
"2013-03-23 21:36:00";"2013-03-24 15:48:00";88.39726;12.33928;63;101;14.26758;6.22159;6.3;27;12.80594;4.69801;6.2;21.8
"2013-03-24 15:48:00";"2013-03-25 10:00:00";92.92661;10.78072;58;101;12.97798;5.10864;7.3;26.3;12.10413;3.79023;7.2;21.6
"2013-03-25 10:00:00";"2013-03-26 04:12:00";92.52968;10.191;63;101;16.21826;6.40174;7.6;29.7;15.20913;5.01997;7.6;25.5
"2013-03-26 04:12:00";"2013-03-26 22:24:00";85.40092;12.38851;60;101;18.16912;6.75974;6.4;27.5;16.20046;5.29423;6.3;23.5
"2013-03-26 22:24:00";"2013-03-27 16:36:00";85.25114;13.98877;53;101;15.21096;8.71632;4.2;27.8;13.23562;7.0073;4;24.2
"2013-03-27 16:36:00";"2013-03-28 10:48:00";92.86111;11.98143;62;101;13.4338;4.40816;8.8;25.9;12.54491;2.96018;8.7;21.2
"2013-03-28 10:48:00";"2013-03-29 05:00:00";92.68203;9.41248;69;101;14.98571;6.71059;7.1;27.8;14.03594;5.42648;7;24.2
"2013-03-29 05:00:00";"2013-03-29 23:12:00";88.31308;11.17533;62;101;16.40047;5.15513;7;25.3;14.9243;3.8753;7;21.6
"2013-03-29 23:12:00";"2013-03-30 17:24:00";87.53704;10.34715;68;101;15.00278;5.6247;7.9;24.5;13.48889;4.35969;7.9;20.9
"2013-03-30 17:24:00";"2013-03-31 11:36:00";92.94977;10.37305;63;102;13.7726;4.292;10;25.4;12.92374;2.98253;9.9;21.5
"2013-03-31 11:36:00";"2013-04-01 05:48:00";92.90367;9.30398;71;101;12.92339;5.96282;6.7;26.7;12.05367;4.79674;6.7;23.1
"2013-04-01 05:48:00";"2013-04-02 00:00:00";89.13551;13.2413;60;102;16.16495;5.8817;6.7;26.8;14.71729;4.21005;6.6;22.8
"2013-04-02 00:00:00";"2013-04-02 18:12:00";;;;;;;;;;;;
"2013-04-02 18:12:00";"2013-04-03 12:24:00";;;;;;;;;;;;
"2013-04-03 12:24:00";"2013-04-04 06:36:00";;;;;;;;;;;;
"2013-04-04 06:36:00";"2013-04-05 00:48:00";;;;;;;;;;;;
