"inicio";"fin";"humidity (valentina 003)";"std";"min";"max";"temp_dry (valentina 003)";"std";"min";"max";"temp_wet (valentina 003)";"std";"min";"max"
"2013-04-09 00:00:00";"2013-04-09 00:17:59";;;;;;;;;;;;
"2013-04-09 00:17:59";"2013-04-09 00:35:59";;;;;;;;;;;;
"2013-04-09 00:35:59";"2013-04-09 00:53:59";;;;;;;;;;;;
"2013-04-09 00:53:59";"2013-04-09 01:11:59";;;;;;;;;;;;
"2013-04-09 01:11:59";"2013-04-09 01:29:59";;;;;;;;;;;;
"2013-04-09 01:29:59";"2013-04-09 01:47:59";;;;;;;;;;;;
"2013-04-09 01:47:59";"2013-04-09 02:05:59";;;;;;;;;;;;
"2013-04-09 02:05:59";"2013-04-09 02:23:59";;;;;;;;;;;;
"2013-04-09 02:23:59";"2013-04-09 02:41:59";;;;;;;;;;;;
"2013-04-09 02:41:59";"2013-04-09 02:59:59";;;;;;;;;;;;
"2013-04-09 02:59:59";"2013-04-09 03:17:59";;;;;;;;;;;;
"2013-04-09 03:17:59";"2013-04-09 03:35:59";;;;;;;;;;;;
"2013-04-09 03:35:59";"2013-04-09 03:53:59";;;;;;;;;;;;
"2013-04-09 03:53:59";"2013-04-09 04:11:59";;;;;;;;;;;;
"2013-04-09 04:11:59";"2013-04-09 04:29:59";;;;;;;;;;;;
"2013-04-09 04:29:59";"2013-04-09 04:47:59";;;;;;;;;;;;
"2013-04-09 04:47:59";"2013-04-09 05:05:59";;;;;;;;;;;;
"2013-04-09 05:05:59";"2013-04-09 05:23:59";;;;;;;;;;;;
"2013-04-09 05:23:59";"2013-04-09 05:41:59";;;;;;;;;;;;
"2013-04-09 05:41:59";"2013-04-09 05:59:59";;;;;;;;;;;;
"2013-04-09 05:59:59";"2013-04-09 06:17:59";;;;;;;;;;;;
"2013-04-09 06:17:59";"2013-04-09 06:35:59";;;;;;;;;;;;
"2013-04-09 06:35:59";"2013-04-09 06:53:59";;;;;;;;;;;;
"2013-04-09 06:53:59";"2013-04-09 07:11:59";;;;;;;;;;;;
"2013-04-09 07:11:59";"2013-04-09 07:29:59";76;1.41421;74;77;16.03333;0.38586;15.5;16.4;13.26667;0.47842;12.6;13.7
"2013-04-09 07:29:59";"2013-04-09 07:47:59";84;6.04152;75;90;15.325;0.59319;14.7;16.1;13.55;0.20616;13.2;13.7
"2013-04-09 07:47:59";"2013-04-09 08:05:59";70.25;2.48747;66;72;17.075;0.69776;16;17.9;13.5;0.56125;12.8;14.3
"2013-04-09 08:05:59";"2013-04-09 08:23:59";67.66667;0.4714;67;68;18.3;0.21602;18.1;18.6;14.26667;0.24944;14;14.6
"2013-04-09 08:23:59";"2013-04-09 08:41:59";65.75;0.82916;65;67;18.6;0.25495;18.3;19;14.3;0.21213;14.1;14.6
"2013-04-09 08:41:59";"2013-04-09 08:59:59";67.66667;1.24722;66;69;19.76667;0.30912;19.5;20.2;15.56667;0.09428;15.5;15.7
"2013-04-09 08:59:59";"2013-04-09 09:17:59";67.75;1.92029;66;71;19.55;0.2958;19.2;20;15.4;0.12247;15.2;15.5
"2013-04-09 09:17:59";"2013-04-09 09:35:59";64.66667;1.24722;63;66;20.8;0.98995;19.7;22.1;16.03333;0.65997;15.3;16.9
"2013-04-09 09:35:59";"2013-04-09 09:53:59";63.5;1.11803;62;65;21.5;0.38079;21;22;16.5;0.4;16.1;16.9
"2013-04-09 09:53:59";"2013-04-09 10:11:59";62.5;2.29129;60;66;22.175;0.71195;21.1;23.1;16.95;0.2958;16.6;17.4
"2013-04-09 10:11:59";"2013-04-09 10:29:59";57.66667;0.94281;57;59;22.7;0.82865;21.6;23.6;16.66667;0.61283;15.9;17.4
"2013-04-09 10:29:59";"2013-04-09 10:47:59";67.75;6.1796;60;76;21.625;1.38451;19.7;23.3;17.25;0.35;16.7;17.6
"2013-04-09 10:47:59";"2013-04-09 11:05:59";74;0.8165;73;75;19.8;0.08165;19.7;19.9;16.5;0.14142;16.3;16.6
"2013-04-09 11:05:59";"2013-04-09 11:23:59";74.5;0.5;74;75;19.325;0.08292;19.2;19.4;16.175;0.10897;16;16.3
"2013-04-09 11:23:59";"2013-04-09 11:41:59";76.5;0.5;76;77;19.05;0.1118;18.9;19.2;16.15;0.18028;15.9;16.4
"2013-04-09 11:41:59";"2013-04-09 11:59:59";76.66667;1.69967;75;79;18.63333;0.2357;18.3;18.8;15.76667;0.41899;15.2;16.2
"2013-04-09 11:59:59";"2013-04-09 12:17:58";75.75;1.29904;74;77;19.3;0.78102;18.6;20.6;16.275;0.54486;15.8;17.2
"2013-04-09 12:17:58";"2013-04-09 12:35:58";68.33333;0.4714;68;69;21.3;0.66833;20.6;22.2;17.06667;0.54365;16.5;17.8
"2013-04-09 12:35:58";"2013-04-09 12:53:58";70.25;1.08972;69;72;21.2;0.67082;20.3;22.1;17.25;0.48218;16.7;18
"2013-04-09 12:53:58";"2013-04-09 13:11:58";72.75;1.47902;71;75;21;0.29155;20.6;21.4;17.425;0.24875;17;17.6
"2013-04-09 13:11:58";"2013-04-09 13:29:58";66.33333;2.86744;63;70;23.7;1.2083;22;24.7;18.9;0.71181;17.9;19.5
"2013-04-09 13:29:58";"2013-04-09 13:47:58";60.75;1.92029;58;63;26.875;0.96014;25.6;27.9;20.775;0.77902;20;21.9
"2013-04-09 13:47:58";"2013-04-09 14:05:58";58.66667;1.24722;57;60;27.13333;0.26247;26.9;27.5;20.63333;0.04714;20.6;20.7
"2013-04-09 14:05:58";"2013-04-09 14:23:58";61.25;2.48747;59;65;25.85;1.2114;24.2;27.2;19.925;0.80429;18.6;20.7
"2013-04-09 14:23:58";"2013-04-09 14:41:58";60.25;2.77263;58;65;26.225;0.72241;25;26.8;20.125;0.17854;19.9;20.4
"2013-04-09 14:41:58";"2013-04-09 14:59:58";60;0.8165;59;61;24.86667;0.79303;23.8;25.7;18.93333;0.78457;17.9;19.8
"2013-04-09 14:59:58";"2013-04-09 15:17:58";61;1.22474;60;63;26.15;0.75;25;27.1;20.2;0.42426;19.6;20.8
"2013-04-09 15:17:58";"2013-04-09 15:35:58";63.33333;3.29983;61;68;24.5;1.09848;23;25.6;19.1;0.4899;18.5;19.7
"2013-04-09 15:35:58";"2013-04-09 15:53:58";60.75;2.68095;58;65;26.575;0.56734;25.6;27;20.525;0.22776;20.3;20.9
"2013-04-09 15:53:58";"2013-04-09 16:11:58";57.75;0.82916;57;59;27.4;0.77782;26.4;28.3;20.775;0.71545;19.7;21.6
"2013-04-09 16:11:58";"2013-04-09 16:29:58";62.33333;2.0548;60;65;25.2;0.90921;24;26.2;19.63333;0.46428;19;20.1
"2013-04-09 16:29:58";"2013-04-09 16:47:58";71.5;1.65831;69;73;22.25;0.89022;21.4;23.6;18.35;0.55902;17.8;19.2
"2013-04-09 16:47:58";"2013-04-09 17:05:58";76.33333;1.69967;74;78;20.03333;0.49216;19.4;20.6;17.03333;0.2357;16.7;17.2
"2013-04-09 17:05:58";"2013-04-09 17:23:58";79.5;1.11803;78;81;19.075;0.43229;18.6;19.6;16.55;0.25;16.3;16.8
"2013-04-09 17:23:58";"2013-04-09 17:41:58";86;1.87083;83;88;16.85;0.65765;16.1;17.9;15.275;0.39607;14.8;15.9
"2013-04-09 17:41:58";"2013-04-09 17:59:58";91;0;91;91;15.4;0.24495;15.1;15.7;14.43333;0.20548;14.2;14.7
"2013-04-09 17:59:58";"2013-04-09 18:17:58";92.5;0.5;92;93;14.35;0.33541;13.9;14.8;13.6;0.29155;13.2;14
"2013-04-09 18:17:58";"2013-04-09 18:35:58";94.33333;0.4714;94;95;13.73333;0.16997;13.5;13.9;13.16667;0.12472;13;13.3
"2013-04-09 18:35:58";"2013-04-09 18:53:58";94.5;0.5;94;95;13.325;0.21651;13;13.6;12.775;0.17854;12.5;13
"2013-04-09 18:53:58";"2013-04-09 19:11:58";95;0;95;95;12.95;0.1118;12.8;13.1;12.45;0.1118;12.3;12.6
"2013-04-09 19:11:58";"2013-04-09 19:29:58";94.33333;0.4714;94;95;12.73333;0.04714;12.7;12.8;12.16667;0.04714;12.1;12.2
"2013-04-09 19:29:58";"2013-04-09 19:47:58";95;0;95;95;12.775;0.08292;12.7;12.9;12.275;0.08292;12.2;12.4
"2013-04-09 19:47:58";"2013-04-09 20:05:58";95;0;95;95;12.66667;0.04714;12.6;12.7;12.16667;0.04714;12.1;12.2
"2013-04-09 20:05:58";"2013-04-09 20:23:58";95;0;95;95;12.475;0.0433;12.4;12.5;11.975;0.0433;11.9;12
"2013-04-09 20:23:58";"2013-04-09 20:41:58";95;0;95;95;12.23333;0.04714;12.2;12.3;11.73333;0.04714;11.7;11.8
"2013-04-09 20:41:58";"2013-04-09 20:59:58";94.25;0.43301;94;95;11.85;0.0866;11.7;11.9;11.375;0.0433;11.3;11.4
"2013-04-09 20:59:58";"2013-04-09 21:17:58";94.25;0.43301;94;95;11.45;0.16583;11.3;11.7;10.975;0.17854;10.8;11.2
"2013-04-09 21:17:58";"2013-04-09 21:35:58";94.33333;0.4714;94;95;11.13333;0.20548;10.9;11.4;10.66667;0.20548;10.4;10.9
"2013-04-09 21:35:58";"2013-04-09 21:53:58";94.25;0.43301;94;95;10.9;0;10.9;10.9;10.425;0.0433;10.4;10.5
"2013-04-09 21:53:58";"2013-04-09 22:11:58";94.33333;0.4714;94;95;11.3;0.1633;11.1;11.5;10.83333;0.12472;10.7;11
"2013-04-09 22:11:58";"2013-04-09 22:29:58";95;0.70711;94;96;11.675;0.10897;11.5;11.8;11.25;0.1118;11.1;11.4
"2013-04-09 22:29:58";"2013-04-09 22:47:58";95.25;0.82916;94;96;12.05;0.1118;11.9;12.2;11.6;0.12247;11.5;11.8
"2013-04-09 22:47:58";"2013-04-09 23:05:58";95;0;95;95;12.23333;0.04714;12.2;12.3;11.73333;0.04714;11.7;11.8
"2013-04-09 23:05:58";"2013-04-09 23:23:58";95.5;0.5;95;96;12.4;0.07071;12.3;12.5;11.95;0.05;11.9;12
"2013-04-09 23:23:58";"2013-04-09 23:41:58";95.33333;0.4714;95;96;12.46667;0.04714;12.4;12.5;12;0;12;12
"2013-04-09 23:41:58";"2013-04-09 23:59:58";95.5;0.5;95;96;11.95;0.20616;11.7;12.2;11.525;0.17854;11.3;11.7
"2013-04-09 23:59:58";"2013-04-10 00:17:57";94.25;0.43301;94;95;11.975;0.08292;11.9;12.1;11.5;0.1;11.4;11.6
"2013-04-10 00:17:57";"2013-04-10 00:35:57";96.33333;0.4714;96;97;11.73333;0.12472;11.6;11.9;11.4;0.08165;11.3;11.5
"2013-04-10 00:35:57";"2013-04-10 00:53:57";95;0;95;95;11.4;0.07071;11.3;11.5;11;0.07071;10.9;11.1
"2013-04-10 00:53:57";"2013-04-10 01:11:57";95;0.8165;94;96;11.43333;0.04714;11.4;11.5;11.03333;0.04714;11;11.1
"2013-04-10 01:11:57";"2013-04-10 01:29:57";95;0;95;95;11.05;0.15;10.9;11.3;10.65;0.15;10.5;10.9
"2013-04-10 01:29:57";"2013-04-10 01:47:57";95;0;95;95;10.55;0.1118;10.4;10.7;10.15;0.1118;10;10.3
"2013-04-10 01:47:57";"2013-04-10 02:05:57";95;0;95;95;10.3;0;10.3;10.3;9.9;0;9.9;9.9
"2013-04-10 02:05:57";"2013-04-10 02:23:57";94.5;0.5;94;95;10.6;0.12247;10.5;10.8;10.15;0.1118;10;10.3
"2013-04-10 02:23:57";"2013-04-10 02:41:57";95;0;95;95;10.96667;0.04714;10.9;11;10.56667;0.04714;10.5;10.6
"2013-04-10 02:41:57";"2013-04-10 02:59:57";94.75;0.43301;94;95;11.125;0.0433;11.1;11.2;10.675;0.0433;10.6;10.7
"2013-04-10 02:59:57";"2013-04-10 03:17:57";94.5;0.5;94;95;11.025;0.0433;11;11.1;10.575;0.0433;10.5;10.6
"2013-04-10 03:17:57";"2013-04-10 03:35:57";94.66667;0.4714;94;95;10.56667;0.12472;10.4;10.7;10.13333;0.09428;10;10.2
"2013-04-10 03:35:57";"2013-04-10 03:53:57";95;0;95;95;10.15;0.0866;10.1;10.3;9.75;0.0866;9.7;9.9
"2013-04-10 03:53:57";"2013-04-10 04:11:57";95.66667;0.4714;95;96;9.83333;0.04714;9.8;9.9;9.5;0;9.5;9.5
"2013-04-10 04:11:57";"2013-04-10 04:29:57";95.25;0.43301;95;96;9.75;0.05;9.7;9.8;9.375;0.08292;9.3;9.5
"2013-04-10 04:29:57";"2013-04-10 04:47:57";94.75;0.43301;94;95;9.8;0;9.8;9.8;9.375;0.0433;9.3;9.4
"2013-04-10 04:47:57";"2013-04-10 05:05:57";95;0;95;95;10;0.08165;9.9;10.1;9.6;0.08165;9.5;9.7
"2013-04-10 05:05:57";"2013-04-10 05:23:57";95;0;95;95;10.25;0.05;10.2;10.3;9.85;0.05;9.8;9.9
"2013-04-10 05:23:57";"2013-04-10 05:41:57";95;0;95;95;10.26667;0.04714;10.2;10.3;9.86667;0.04714;9.8;9.9
"2013-04-10 05:41:57";"2013-04-10 05:59:57";95.25;0.43301;95;96;9.825;0.10897;9.7;10;9.45;0.15;9.3;9.7
"2013-04-10 05:59:57";"2013-04-10 06:17:57";95;0;95;95;9.525;0.08292;9.4;9.6;9.125;0.08292;9;9.2
"2013-04-10 06:17:57";"2013-04-10 06:35:57";93.33333;0.4714;93;94;10.23333;0.28674;9.9;10.6;9.66667;0.24944;9.4;10
"2013-04-10 06:35:57";"2013-04-10 06:53:57";91.75;0.43301;91;92;11.125;0.31125;10.8;11.6;10.35;0.22913;10.1;10.7
"2013-04-10 06:53:57";"2013-04-10 07:11:57";85.66667;2.0548;83;88;13.4;0.61644;12.7;14.2;11.93333;0.36818;11.5;12.4
"2013-04-10 07:11:57";"2013-04-10 07:29:57";76.33333;3.39935;73;81;15.6;0.69761;14.7;16.4;12.9;0.29439;12.6;13.3
"2013-04-10 07:29:57";"2013-04-10 07:47:57";72.5;1.11803;71;74;17.475;0.81662;16.2;18.4;14.15;0.68739;13;14.8
"2013-04-10 07:47:57";"2013-04-10 08:05:57";68.66667;0.4714;68;69;18.23333;0.12472;18.1;18.4;14.36667;0.20548;14.1;14.6
"2013-04-10 08:05:57";"2013-04-10 08:23:57";67.5;1.11803;66;69;19.125;0.1479;18.9;19.3;14.975;0.20463;14.8;15.3
"2013-04-10 08:23:57";"2013-04-10 08:41:57";66;0.8165;65;67;20.23333;0.32998;19.8;20.6;15.76667;0.20548;15.5;16
"2013-04-10 08:41:57";"2013-04-10 08:59:57";67.75;1.92029;65;70;20.625;0.1479;20.4;20.8;16.375;0.29475;16.1;16.8
"2013-04-10 08:59:57";"2013-04-10 09:17:57";64;1.58114;62;66;22.2;0.75829;21.5;23.4;17.175;0.54943;16.4;17.9
"2013-04-10 09:17:57";"2013-04-10 09:35:57";68.33333;2.35702;65;70;20.56667;1.22565;19.1;22.1;16.4;0.82865;15.3;17.3
"2013-04-10 09:35:57";"2013-04-10 09:53:57";71.5;0.5;71;72;19.55;0.55;19.2;20.5;15.975;0.48153;15.6;16.8
"2013-04-10 09:53:57";"2013-04-10 10:11:57";71;2.82843;67;73;19;0.1633;18.8;19.2;15.36667;0.26247;15;15.6
"2013-04-10 10:11:57";"2013-04-10 10:29:57";70.25;3.56195;65;74;20.2;0.83367;19.4;21.6;16.375;0.36997;15.9;16.9
"2013-04-10 10:29:57";"2013-04-10 10:47:57";63;1.41421;62;65;23.66667;0.75865;22.6;24.3;18.3;0.43205;17.7;18.7
"2013-04-10 10:47:57";"2013-04-10 11:05:57";59.25;0.82916;58;60;24.3;0.43012;23.6;24.7;18.275;0.31125;17.8;18.6
"2013-04-10 11:05:57";"2013-04-10 11:23:57";61;1.87083;59;64;24.9;1.34722;22.6;25.9;19.075;0.91207;17.5;19.7
"2013-04-10 11:23:57";"2013-04-10 11:41:57";69.66667;2.49444;67;73;21.36667;0.94634;20.3;22.6;17.3;0.70711;16.8;18.3
"2013-04-10 11:41:57";"2013-04-10 11:59:57";78.5;1.5;76;80;19.175;0.33448;18.8;19.7;16.525;0.1299;16.4;16.7
"2013-04-10 11:59:57";"2013-04-10 12:17:56";73.33333;2.86744;70;77;20.36667;0.41096;19.9;20.9;16.9;0.08165;16.8;17
"2013-04-10 12:17:56";"2013-04-10 12:35:56";69;0.70711;68;70;21.85;0.53619;21;22.4;17.675;0.41458;17;18.1
"2013-04-10 12:35:56";"2013-04-10 12:53:56";68;1;67;69;21.75;0.83815;20.5;22.8;17.475;0.75952;16.5;18.6
"2013-04-10 12:53:56";"2013-04-10 13:11:56";70.33333;1.24722;69;72;19.5;0.3559;19.2;20;15.76667;0.32998;15.4;16.2
"2013-04-10 13:11:56";"2013-04-10 13:29:56";76.5;3.90512;71;82;18.025;0.22776;17.8;18.4;15.2;0.32404;14.8;15.7
"2013-04-10 13:29:56";"2013-04-10 13:47:56";77;0.8165;76;78;17.8;0.24495;17.5;18.1;15.06667;0.32998;14.7;15.5
"2013-04-10 13:47:56";"2013-04-10 14:05:56";76;2.91548;71;78;17.475;0.17854;17.3;17.7;14.625;0.28614;14.2;15
"2013-04-10 14:05:56";"2013-04-10 14:23:56";66;3.937;62;72;21.1;2.2561;18.4;23.8;16.5;1.47139;15;18.3
"2013-04-10 14:23:56";"2013-04-10 14:41:56";60.33333;3.39935;57;65;23.9;0.74833;22.9;24.7;18.1;0.08165;18;18.2
"2013-04-10 14:41:56";"2013-04-10 14:59:56";69.75;4.43706;64;75;21.35;0.70887;20.2;22.1;17.3;0.41231;16.8;17.8
"2013-04-10 14:59:56";"2013-04-10 15:17:56";82;2.16025;79;84;17.96667;0.74087;17;18.8;15.86667;0.47842;15.2;16.3
"2013-04-10 15:17:56";"2013-04-10 15:35:56";84.5;0.5;84;85;17.25;0.22913;16.9;17.5;15.45;0.15;15.2;15.6
"2013-04-10 15:35:56";"2013-04-10 15:53:56";84.75;0.43301;84;85;17.125;0.1479;16.9;17.3;15.4;0.12247;15.2;15.5
"2013-04-10 15:53:56";"2013-04-10 16:11:56";83;0.8165;82;84;17.46667;0.12472;17.3;17.6;15.5;0.08165;15.4;15.6
"2013-04-10 16:11:56";"2013-04-10 16:29:56";82.75;0.43301;82;83;17.75;0.1118;17.6;17.9;15.725;0.10897;15.6;15.9
"2013-04-10 16:29:56";"2013-04-10 16:47:56";82.66667;1.24722;81;84;17.33333;0.38586;16.8;17.7;15.33333;0.2357;15;15.5
"2013-04-10 16:47:56";"2013-04-10 17:05:56";86.75;1.29904;85;88;15.65;0.35;15.3;16.2;14.2;0.18708;14;14.5
"2013-04-10 17:05:56";"2013-04-10 17:23:56";89;0.70711;88;90;14.65;0.32016;14.4;15.2;13.5;0.3;13.2;14
"2013-04-10 17:23:56";"2013-04-10 17:41:56";89.33333;0.4714;89;90;14.33333;0.12472;14.2;14.5;13.26667;0.12472;13.1;13.4
"2013-04-10 17:41:56";"2013-04-10 17:59:56";91.75;0.43301;91;92;14.025;0.23848;13.7;14.3;13.2;0.21213;12.9;13.4
"2013-04-10 17:59:56";"2013-04-10 18:17:56";93.66667;0.4714;93;94;13.4;0.08165;13.3;13.5;12.76667;0.04714;12.7;12.8
"2013-04-10 18:17:56";"2013-04-10 18:35:56";94;0.70711;93;95;13.1;0.07071;13;13.2;12.5;0.1;12.4;12.6
"2013-04-10 18:35:56";"2013-04-10 18:53:56";92.75;0.43301;92;93;12.9;0.07071;12.8;13;12.175;0.0433;12.1;12.2
"2013-04-10 18:53:56";"2013-04-10 19:11:56";94;0;94;94;12.6;0.08165;12.5;12.7;12;0.08165;11.9;12.1
"2013-04-10 19:11:56";"2013-04-10 19:29:56";93.75;0.43301;93;94;12.25;0.1118;12.1;12.4;11.625;0.1299;11.5;11.8
"2013-04-10 19:29:56";"2013-04-10 19:47:56";94;0;94;94;11.9;0.14142;11.7;12;11.33333;0.09428;11.2;11.4
"2013-04-10 19:47:56";"2013-04-10 20:05:56";94;1;93;95;11.55;0.05;11.5;11.6;11;0.1;10.9;11.1
"2013-04-10 20:05:56";"2013-04-10 20:23:56";93.66667;0.4714;93;94;11.33333;0.04714;11.3;11.4;10.8;0.08165;10.7;10.9
"2013-04-10 20:23:56";"2013-04-10 20:41:56";93.5;0.5;93;94;11.15;0.0866;11.1;11.3;10.6;0.12247;10.5;10.8
"2013-04-10 20:41:56";"2013-04-10 20:59:56";93.75;0.43301;93;94;11.625;0.19203;11.4;11.9;11.1;0.22361;10.8;11.4
"2013-04-10 20:59:56";"2013-04-10 21:17:56";94.66667;0.4714;94;95;12;0;12;12;11.46667;0.04714;11.4;11.5
"2013-04-10 21:17:56";"2013-04-10 21:35:56";94.25;0.43301;94;95;11.975;0.08292;11.9;12.1;11.5;0.1;11.4;11.6
"2013-04-10 21:35:56";"2013-04-10 21:53:56";95;0.8165;94;96;12.1;0.08165;12;12.2;11.66667;0.09428;11.6;11.8
"2013-04-10 21:53:56";"2013-04-10 22:11:56";94.75;0.82916;94;96;11.675;0.1479;11.5;11.9;11.2;0.18708;11;11.5
"2013-04-10 22:11:56";"2013-04-10 22:29:56";94.75;0.43301;94;95;11.325;0.1479;11.1;11.5;10.9;0.18708;10.6;11.1
"2013-04-10 22:29:56";"2013-04-10 22:47:56";94.66667;0.4714;94;95;10.9;0;10.9;10.9;10.46667;0.04714;10.4;10.5
"2013-04-10 22:47:56";"2013-04-10 23:05:56";95.25;0.82916;94;96;10.55;0.05;10.5;10.6;10.175;0.08292;10.1;10.3
"2013-04-10 23:05:56";"2013-04-10 23:23:56";95.33333;0.4714;95;96;10.1;0.08165;10;10.2;9.73333;0.12472;9.6;9.9
"2013-04-10 23:23:56";"2013-04-10 23:41:56";94.75;0.43301;94;95;9.85;0.05;9.8;9.9;9.425;0.0433;9.4;9.5
"2013-04-10 23:41:56";"2013-04-10 23:59:56";94.75;0.43301;94;95;9.4;0.15811;9.2;9.6;8.975;0.1299;8.8;9.1
"2013-04-10 23:59:56";"2013-04-11 00:17:55";95.33333;0.4714;95;96;9.03333;0.04714;9;9.1;8.66667;0.09428;8.6;8.8
"2013-04-11 00:17:55";"2013-04-11 00:35:55";95.25;0.43301;95;96;8.775;0.0433;8.7;8.8;8.4;0;8.4;8.4
"2013-04-11 00:35:55";"2013-04-11 00:53:55";95.66667;0.4714;95;96;8.86667;0.12472;8.7;9;8.53333;0.09428;8.4;8.6
"2013-04-11 00:53:55";"2013-04-11 01:11:55";95.25;0.82916;94;96;8.825;0.08292;8.7;8.9;8.45;0.0866;8.4;8.6
"2013-04-11 01:11:55";"2013-04-11 01:29:55";95.5;0.5;95;96;9.05;0.16583;8.9;9.3;8.7;0.18708;8.5;9
"2013-04-11 01:29:55";"2013-04-11 01:47:55";95.66667;0.4714;95;96;9.4;0.08165;9.3;9.5;9.06667;0.12472;8.9;9.2
"2013-04-11 01:47:55";"2013-04-11 02:05:55";95.75;0.43301;95;96;9.85;0.1118;9.7;10;9.525;0.08292;9.4;9.6
"2013-04-11 02:05:55";"2013-04-11 02:23:55";96;0;96;96;10.06667;0.04714;10;10.1;9.76667;0.04714;9.7;9.8
"2013-04-11 02:23:55";"2013-04-11 02:41:55";95.5;0.5;95;96;10.125;0.08292;10;10.2;9.775;0.0433;9.7;9.8
"2013-04-11 02:41:55";"2013-04-11 02:59:55";95.5;0.5;95;96;10.35;0.05;10.3;10.4;10;0;10;10
"2013-04-11 02:59:55";"2013-04-11 03:17:55";95;0;95;95;10.36667;0.04714;10.3;10.4;9.96667;0.04714;9.9;10
"2013-04-11 03:17:55";"2013-04-11 03:35:55";95.75;0.82916;95;97;10.375;0.0433;10.3;10.4;10.05;0.05;10;10.1
"2013-04-11 03:35:55";"2013-04-11 03:53:55";95.66667;0.4714;95;96;10.1;0.1633;9.9;10.3;9.76667;0.12472;9.6;9.9
"2013-04-11 03:53:55";"2013-04-11 04:11:55";95.5;0.5;95;96;9.475;0.23848;9.2;9.8;9.125;0.24875;8.9;9.5
"2013-04-11 04:11:55";"2013-04-11 04:29:55";95.5;0.5;95;96;8.85;0.1118;8.7;9;8.5;0.12247;8.4;8.7
"2013-04-11 04:29:55";"2013-04-11 04:47:55";96;0;96;96;8.43333;0.12472;8.3;8.6;8.13333;0.12472;8;8.3
"2013-04-11 04:47:55";"2013-04-11 05:05:55";95.5;0.5;95;96;8.125;0.1479;7.9;8.3;7.775;0.10897;7.6;7.9
"2013-04-11 05:05:55";"2013-04-11 05:23:55";96;0;96;96;8.46667;0.12472;8.3;8.6;8.16667;0.12472;8;8.3
"2013-04-11 05:23:55";"2013-04-11 05:41:55";96.25;0.43301;96;97;8.75;0.05;8.7;8.8;8.475;0.08292;8.4;8.6
"2013-04-11 05:41:55";"2013-04-11 05:59:55";97;0.70711;96;98;8.625;0.08292;8.5;8.7;8.425;0.0433;8.4;8.5
"2013-04-11 05:59:55";"2013-04-11 06:17:55";96;0;96;96;8.73333;0.12472;8.6;8.9;8.43333;0.12472;8.3;8.6
"2013-04-11 06:17:55";"2013-04-11 06:35:55";95.25;1.08972;94;97;9.15;0.2958;8.8;9.6;8.775;0.20463;8.6;9.1
"2013-04-11 06:35:55";"2013-04-11 06:53:55";92.66667;0.94281;92;94;10.23333;0.24944;9.9;10.5;9.6;0.1633;9.4;9.8
"2013-04-11 06:53:55";"2013-04-11 07:11:55";88.5;3.20156;84;92;11.975;0.84076;11.1;13.2;10.85;0.49749;10.4;11.6
"2013-04-11 07:11:55";"2013-04-11 07:29:55";79.33333;2.0548;77;82;14.16667;0.18856;13.9;14.3;11.93333;0.09428;11.8;12
"2013-04-11 07:29:55";"2013-04-11 07:47:55";75.75;1.29904;74;77;15.325;0.41458;14.8;15.9;12.575;0.2586;12.2;12.9
"2013-04-11 07:47:55";"2013-04-11 08:05:55";70.75;1.47902;69;73;16.95;0.40311;16.4;17.5;13.475;0.24875;13.3;13.9
"2013-04-11 08:05:55";"2013-04-11 08:23:55";69.33333;0.4714;69;70;17.86667;0.40277;17.3;18.2;14.13333;0.30912;13.7;14.4
"2013-04-11 08:23:55";"2013-04-11 08:41:55";67.5;0.86603;66;68;18.825;0.47104;18.1;19.4;14.75;0.39051;14.2;15.3
"2013-04-11 08:41:55";"2013-04-11 08:59:55";66;1.41421;65;68;20.1;0.49666;19.7;20.8;15.7;0.37417;15.3;16.2
"2013-04-11 08:59:55";"2013-04-11 09:17:55";67.25;1.92029;65;70;19.55;0.83815;18.3;20.6;15.325;0.47104;14.6;15.9
"2013-04-11 09:17:55";"2013-04-11 09:35:55";66.25;3.34477;62;70;20.5;1.59217;18.7;22.5;16.025;0.94439;15;17.2
"2013-04-11 09:35:55";"2013-04-11 09:53:55";64.66667;1.69967;63;67;21.66667;0.78457;20.8;22.7;16.8;0.56569;16.4;17.6
"2013-04-11 09:53:55";"2013-04-11 10:11:55";64;1.22474;63;66;20.825;0.48153;20.3;21.6;16.025;0.44371;15.5;16.6
"2013-04-11 10:11:55";"2013-04-11 10:29:55";64.33333;2.0548;62;67;21;0.24495;20.7;21.3;16.2;0.29439;15.9;16.6
"2013-04-11 10:29:55";"2013-04-11 10:47:55";63.5;1.11803;62;65;21.25;0.86458;20.3;22.3;16.3;0.6364;15.7;17.2
"2013-04-11 10:47:55";"2013-04-11 11:05:55";67.5;0.5;67;68;21.75;1.23592;20.3;23.7;17.35;1.16082;16;19.2
"2013-04-11 11:05:55";"2013-04-11 11:23:55";68;3.55903;63;71;20.83333;1.18134;19.9;22.5;16.56667;0.60185;16;17.4
"2013-04-11 11:23:55";"2013-04-11 11:41:55";60;1.73205;57;61;23.5;1.27475;22.3;25.6;17.725;0.80429;16.9;19
"2013-04-11 11:41:55";"2013-04-11 11:59:55";60.33333;2.49444;57;63;24.96667;1.56276;23.2;27;19.03333;0.98432;17.9;20.3
