"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2012-04-26 13:20:52";"2012-04-27 21:30:04";;;;;;;;
"2012-04-27 21:30:04";"2012-04-29 05:39:17";;;;;;;;
"2012-04-29 05:39:17";"2012-04-30 13:48:29";;;;;;;;
"2012-04-30 13:48:29";"2012-05-01 21:57:41";;;;;;;;
"2012-05-01 21:57:41";"2012-05-03 06:06:54";;;;;;;;
"2012-05-03 06:06:54";"2012-05-04 14:16:06";;;;;;;;
"2012-05-04 14:16:06";"2012-05-05 22:25:18";;;;;;;;
"2012-05-05 22:25:18";"2012-05-07 06:34:31";;;;;;;;
"2012-05-07 06:34:31";"2012-05-08 14:43:43";;;;;;;;
"2012-05-08 14:43:43";"2012-05-09 22:52:55";;;;;;;;
"2012-05-09 22:52:55";"2012-05-11 07:02:08";;;;;;;;
"2012-05-11 07:02:08";"2012-05-12 15:11:20";;;;;;;;
"2012-05-12 15:11:20";"2012-05-13 23:20:32";;;;;;;;
"2012-05-13 23:20:32";"2012-05-15 07:29:45";;;;;;;;
"2012-05-15 07:29:45";"2012-05-16 15:38:57";;;;;;;;
"2012-05-16 15:38:57";"2012-05-17 23:48:09";;;;;;;;
"2012-05-17 23:48:09";"2012-05-19 07:57:22";;;;;;;;
"2012-05-19 07:57:22";"2012-05-20 16:06:34";;;;;;;;
"2012-05-20 16:06:34";"2012-05-22 00:15:46";;;;;;;;
"2012-05-22 00:15:46";"2012-05-23 08:24:59";;;;;;;;
"2012-05-23 08:24:59";"2012-05-24 16:34:11";;;;;;;;
"2012-05-24 16:34:11";"2012-05-26 00:43:23";;;;;;;;
"2012-05-26 00:43:23";"2012-05-27 08:52:36";;;;;;;;
"2012-05-27 08:52:36";"2012-05-28 17:01:48";;;;;;;;
"2012-05-28 17:01:48";"2012-05-30 01:11:00";;;;;;;;
"2012-05-30 01:11:00";"2012-05-31 09:20:13";;;;;;;;
"2012-05-31 09:20:13";"2012-06-01 17:29:25";;;;;;;;
"2012-06-01 17:29:25";"2012-06-03 01:38:37";;;;;;;;
"2012-06-03 01:38:37";"2012-06-04 09:47:50";;;;;;;;
"2012-06-04 09:47:50";"2012-06-05 17:57:02";;;;;;;;
"2012-06-05 17:57:02";"2012-06-07 02:06:14";;;;;;;;
"2012-06-07 02:06:14";"2012-06-08 10:15:27";;;;;;;;
"2012-06-08 10:15:27";"2012-06-09 18:24:39";;;;;;;;
"2012-06-09 18:24:39";"2012-06-11 02:33:51";;;;;;;;
"2012-06-11 02:33:51";"2012-06-12 10:43:04";;;;;;;;
"2012-06-12 10:43:04";"2012-06-13 18:52:16";;;;;;;;
"2012-06-13 18:52:16";"2012-06-15 03:01:28";;;;;;;;
