"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-09-16 09:00:00";"2013-09-16 12:00:00";62.19586;7.06388;46.4;78;20.62857;2.42495;16.7;26.5
"2013-09-16 12:00:00";"2013-09-16 15:00:00";52.89712;6.27558;40.9;68.8;23.84466;2.44899;19.9;29.1
"2013-09-16 15:00:00";"2013-09-16 18:00:00";68.98506;11.80907;50.8;92.4;20.58838;3.71998;13.1;25.5
"2013-09-16 18:00:00";"2013-09-16 21:00:00";92.14706;0.06745;92.1;92.3;11.84853;0.59148;10.8;13
"2013-09-16 21:00:00";"2013-09-17 00:00:00";92.03889;0.09702;91.8;92.1;10.82222;0.58647;9.6;11.4
"2013-09-17 00:00:00";"2013-09-17 03:00:00";91.78421;0.03646;91.7;91.8;9.41579;0.31444;8.7;9.9
"2013-09-17 03:00:00";"2013-09-17 06:00:00";91.76167;0.09847;91.6;91.9;9.00667;0.64365;7.9;10
"2013-09-17 06:00:00";"2013-09-17 09:00:00";76.5847;7.85349;63.9;92.5;17.99304;2.92372;7.9;21.3
"2013-09-17 09:00:00";"2013-09-17 12:00:00";56.23325;8.40082;41.2;78.7;24.00682;3.30457;17.4;29.4
"2013-09-17 12:00:00";"2013-09-17 15:00:00";72.19373;8.3784;55.1;91.9;19.49348;2.2587;16;25.8
"2013-09-17 15:00:00";"2013-09-17 18:00:00";76.54017;7.22439;68.7;92.5;17.80299;1.62217;13.3;19.7
"2013-09-17 18:00:00";"2013-09-17 21:00:00";92.21786;0.04271;92.2;92.4;12.56964;0.23446;12.2;13.2
"2013-09-17 21:00:00";"2013-09-18 00:00:00";92.10435;0.02039;92.1;92.2;11.97391;0.16995;11.6;12.3
"2013-09-18 00:00:00";"2013-09-18 03:00:00";91.92679;0.1316;91.7;92.1;10.24107;0.8263;8.9;11.6
"2013-09-18 03:00:00";"2013-09-18 06:00:00";91.82364;0.08731;91.6;91.9;9.47636;0.34953;8.7;9.9
"2013-09-18 06:00:00";"2013-09-18 09:00:00";80.98635;9.01282;67.7;92.6;17.94367;3.47143;9.3;21.8
"2013-09-18 09:00:00";"2013-09-18 12:00:00";67.80107;9.50717;52.2;88.8;21.41973;3.17312;15;26.5
"2013-09-18 12:00:00";"2013-09-18 15:00:00";60.77728;11.83418;43;84.6;23.85377;4.29733;16.2;31.8
"2013-09-18 15:00:00";"2013-09-18 18:00:00";81.69459;8.56423;63.9;92.6;18.07874;2.13995;13.4;22.6
"2013-09-18 18:00:00";"2013-09-18 21:00:00";92.1537;0.081;92.1;92.3;12.17222;0.57103;11.4;13.4
"2013-09-18 21:00:00";"2013-09-19 00:00:00";92.00556;0.02291;92;92.1;11.32963;0.18118;11;11.6
"2013-09-19 00:00:00";"2013-09-19 03:00:00";91.95893;0.0492;91.9;92;10.54464;0.4044;9.9;11.3
"2013-09-19 03:00:00";"2013-09-19 06:00:00";91.76769;0.05846;91.7;91.9;9.38308;0.38931;8.7;9.9
"2013-09-19 06:00:00";"2013-09-19 09:00:00";79.82971;6.43479;67.3;92.5;16.31946;1.72642;9.1;18.9
"2013-09-19 09:00:00";"2013-09-19 12:00:00";60.80471;6.9446;46.3;73.7;20.95487;2.57985;16.9;26.6
