"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-01-10 22:41:50";"2013-01-11 01:47:50";;;;;;;;;;;;
"2013-01-11 01:47:50";"2013-01-11 04:53:50";;;;;;;;;;;;
"2013-01-11 04:53:50";"2013-01-11 07:59:50";;;;;;;;;;;;
"2013-01-11 07:59:50";"2013-01-11 11:05:49";;;;;;;;;;;;
"2013-01-11 11:05:49";"2013-01-11 14:11:49";;;;;;;;;;;;
"2013-01-11 14:11:49";"2013-01-11 17:17:49";;;;;;;;;;;;
"2013-01-11 17:17:49";"2013-01-11 20:23:49";;;;;;;;;;;;
"2013-01-11 20:23:49";"2013-01-11 23:29:49";;;;;;;;;;;;
"2013-01-11 23:29:49";"2013-01-12 02:35:49";;;;;;;;;;;;
"2013-01-12 02:35:49";"2013-01-12 05:41:49";;;;;;;;;;;;
"2013-01-12 05:41:49";"2013-01-12 08:47:49";;;;;;;;;;;;
"2013-01-12 08:47:49";"2013-01-12 11:53:48";;;;;;;;;;;;
"2013-01-12 11:53:48";"2013-01-12 14:59:48";;;;;;;;;;;;
"2013-01-12 14:59:48";"2013-01-12 18:05:48";;;;;;;;;;;;
"2013-01-12 18:05:48";"2013-01-12 21:11:48";;;;;;;;;;;;
"2013-01-12 21:11:48";"2013-01-13 00:17:48";;;;;;;;;;;;
"2013-01-13 00:17:48";"2013-01-13 03:23:48";;;;;;;;;;;;
"2013-01-13 03:23:48";"2013-01-13 06:29:48";;;;;;;;;;;;
"2013-01-13 06:29:48";"2013-01-13 09:35:48";;;;;;;;;;;;
"2013-01-13 09:35:48";"2013-01-13 12:41:47";;;;;;;;;;;;
"2013-01-13 12:41:47";"2013-01-13 15:47:47";;;;;;;;;;;;
"2013-01-13 15:47:47";"2013-01-13 18:53:47";;;;;;;;;;;;
"2013-01-13 18:53:47";"2013-01-13 21:59:47";;;;;;;;;;;;
"2013-01-13 21:59:47";"2013-01-14 01:05:47";;;;;;;;;;;;
"2013-01-14 01:05:47";"2013-01-14 04:11:47";;;;;;;;;;;;
"2013-01-14 04:11:47";"2013-01-14 07:17:47";;;;;;;;;;;;
"2013-01-14 07:17:47";"2013-01-14 10:23:47";;;;;;;;;;;;
"2013-01-14 10:23:47";"2013-01-14 13:29:46";;;;;;;;;;;;
"2013-01-14 13:29:46";"2013-01-14 16:35:46";;;;;;;;;;;;
"2013-01-14 16:35:46";"2013-01-14 19:41:46";;;;;;;;;;;;
"2013-01-14 19:41:46";"2013-01-14 22:47:46";;;;;;;;;;;;
"2013-01-14 22:47:46";"2013-01-15 01:53:46";;;;;;;;;;;;
"2013-01-15 01:53:46";"2013-01-15 04:59:46";;;;;;;;;;;;
"2013-01-15 04:59:46";"2013-01-15 08:05:46";;;;;;;;;;;;
"2013-01-15 08:05:46";"2013-01-15 11:11:46";;;;;;;;;;;;
"2013-01-15 11:11:46";"2013-01-15 14:17:45";;;;;;;;;;;;
"2013-01-15 14:17:45";"2013-01-15 17:23:45";;;;;;;;;;;;
"2013-01-15 17:23:45";"2013-01-15 20:29:45";;;;;;;;;;;;
"2013-01-15 20:29:45";"2013-01-15 23:35:45";;;;;;;;;;;;
"2013-01-15 23:35:45";"2013-01-16 02:41:45";;;;;;;;;;;;
"2013-01-16 02:41:45";"2013-01-16 05:47:45";;;;;;;;;;;;
"2013-01-16 05:47:45";"2013-01-16 08:53:45";;;;;;;;;;;;
"2013-01-16 08:53:45";"2013-01-16 11:59:45";;;;;;;;;;;;
"2013-01-16 11:59:45";"2013-01-16 15:05:44";;;;;;;;;;;;
"2013-01-16 15:05:44";"2013-01-16 18:11:44";;;;;;;;;;;;
"2013-01-16 18:11:44";"2013-01-16 21:17:44";;;;;;;;;;;;
"2013-01-16 21:17:44";"2013-01-17 00:23:44";;;;;;;;;;;;
"2013-01-17 00:23:44";"2013-01-17 03:29:44";;;;;;;;;;;;
"2013-01-17 03:29:44";"2013-01-17 06:35:44";;;;;;;;;;;;
"2013-01-17 06:35:44";"2013-01-17 09:41:44";;;;;;;;;;;;
"2013-01-17 09:41:44";"2013-01-17 12:47:44";;;;;;;;;;;;
"2013-01-17 12:47:44";"2013-01-17 15:53:43";;;;;;;;;;;;
"2013-01-17 15:53:43";"2013-01-17 18:59:43";;;;;;;;;;;;
"2013-01-17 18:59:43";"2013-01-17 22:05:43";;;;;;;;;;;;
"2013-01-17 22:05:43";"2013-01-18 01:11:43";;;;;;;;;;;;
"2013-01-18 01:11:43";"2013-01-18 04:17:43";;;;;;;;;;;;
"2013-01-18 04:17:43";"2013-01-18 07:23:43";;;;;;;;;;;;
"2013-01-18 07:23:43";"2013-01-18 10:29:43";;;;;;;;;;;;
"2013-01-18 10:29:43";"2013-01-18 13:35:43";;;;;;;;;;;;
"2013-01-18 13:35:43";"2013-01-18 16:41:42";;;;;;;;;;;;
"2013-01-18 16:41:42";"2013-01-18 19:47:42";;;;;;;;;;;;
