"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-02-25 08:35:41";"2013-02-26 02:47:41";75.96255;4.53204;64;100;20.20547;2.15758;10.1;24.1;17.12981;1.74664;10.2;20.5
"2013-02-26 02:47:41";"2013-02-26 20:59:41";93.80952;2.35875;86;100;16.88238;0.78092;15.4;20.2;16.21571;0.66511;14.7;18.5
"2013-02-26 20:59:41";"2013-02-27 15:11:41";80.83454;13.17099;59;101;18.03817;5.94768;7.2;26.8;15.48642;4.23819;7.2;22.3
"2013-02-27 15:11:41";"2013-02-28 09:23:40";87.25392;8.27382;73;101;17.52088;3.83696;9.5;23;15.96;2.81904;9.2;19.7
"2013-02-28 09:23:40";"2013-03-01 03:35:40";80.41898;11.21007;57;101;19.2333;3.88106;9.4;25.3;16.68789;2.65586;9.2;21.8
"2013-03-01 03:35:40";"2013-03-01 21:47:40";81.68659;9.99246;62;100;18.30824;3.63045;9.8;24.4;15.99563;2.34288;9.7;19.8
"2013-03-01 21:47:40";"2013-03-02 15:59:40";;;;;;;;;;;;
"2013-03-02 15:59:40";"2013-03-03 10:11:39";;;;;;;;;;;;
"2013-03-03 10:11:39";"2013-03-04 04:23:39";;;;;;;;;;;;
"2013-03-04 04:23:39";"2013-03-04 22:35:39";;;;;;;;;;;;
"2013-03-04 22:35:39";"2013-03-05 16:47:39";79.5;2.21736;74;84;19.98571;0.89271;18.5;22.1;17.41905;0.66305;16.3;19.1
"2013-03-05 16:47:39";"2013-03-06 10:59:38";94.49074;6.98278;74;100;14.58519;4.08858;10.7;26.2;13.95139;3.20708;10.4;23.1
"2013-03-06 10:59:38";"2013-03-07 05:11:38";87.14679;12.12158;61;101;17.60917;5.14914;11.1;26.8;15.92156;3.5922;11;22.6
"2013-03-07 05:11:38";"2013-03-07 23:23:38";86.51835;12.34452;61;100;18.42294;6.0497;10.8;29.1;16.59771;4.47134;10.8;24.6
"2013-03-07 23:23:38";"2013-03-08 17:35:38";88.91781;12.18512;62;101;14.62557;5.99523;7.3;25.9;13.22374;4.40626;7.2;22
"2013-03-08 17:35:38";"2013-03-09 11:47:37";94.5023;7.6959;72;101;12.64332;3.7807;8.8;24.4;12.02581;2.81868;8.7;20.5
"2013-03-09 11:47:37";"2013-03-10 05:59:37";84.75969;7.5655;70;101;17.56434;2.857;10.7;22.1;15.73643;1.99048;10.6;18.7
"2013-03-10 05:59:37";"2013-03-11 00:11:37";;;;;;;;;;;;
"2013-03-11 00:11:37";"2013-03-11 18:23:37";80;1.87083;77;82;23.2;0.3937;22.6;23.7;20.55;0.15;20.3;20.7
"2013-03-11 18:23:37";"2013-03-12 12:35:36";89.97531;10.58531;67;102;15.91235;4.23391;10.7;24.7;14.66667;2.9346;10.6;20.4
"2013-03-12 12:35:36";"2013-03-13 06:47:36";92.49083;8.75939;65;101;15.16514;4.42688;8.7;27.1;14.26514;3.31554;8.7;22
"2013-03-13 06:47:36";"2013-03-14 00:59:36";90.30531;11.65164;59;102;15.26062;5.68153;7.3;26.1;14.01903;4.3159;7.2;22.1
"2013-03-14 00:59:36";"2013-03-14 19:11:36";85.99524;11.84604;59;101;17.42619;6.54922;7.2;27.2;15.58048;5.10042;7.2;22.9
"2013-03-14 19:11:36";"2013-03-15 13:23:35";85.14286;3.1135;80;91;16.69286;0.72601;15.7;18.2;15.01429;0.45725;14.5;15.9
"2013-03-15 13:23:35";"2013-03-16 07:35:35";92.95;4.72943;80;100;14.108;2.42259;10.1;20.5;13.37;1.89771;10;18
"2013-03-16 07:35:35";"2013-03-17 01:47:35";;;;;;;;;;;;
"2013-03-17 01:47:35";"2013-03-17 19:59:35";;;;;;;;;;;;
"2013-03-17 19:59:35";"2013-03-18 14:11:34";77.28125;11.66119;58;99;21.96875;3.53628;15.4;27.8;18.80625;1.98871;15.2;22
"2013-03-18 14:11:34";"2013-03-19 08:23:34";94.38785;7.87899;64;100;14.52757;3.14142;11.9;24.4;13.8729;2.14069;11.8;20.2
"2013-03-19 08:23:34";"2013-03-20 02:35:34";89.60731;11.03507;62;101;15.97032;4.96796;10;27.5;14.65525;3.57076;10;23.3
"2013-03-20 02:35:34";"2013-03-20 20:47:34";86.86239;11.19671;62;100;17.73028;5.64818;9.7;31.2;16.01743;4.22434;9.6;25.8
"2013-03-20 20:47:34";"2013-03-21 14:59:33";86.88304;12.24068;64;100;17.34971;5.88055;10.5;28.9;15.60292;4.18709;10.5;24.1
"2013-03-21 14:59:33";"2013-03-22 09:11:33";95.73272;4.65516;72;100;13.40599;1.98924;11.5;20.9;12.97834;1.47515;11.3;17.8
"2013-03-22 09:11:33";"2013-03-23 03:23:33";90.29245;10.72554;62;100;15.70425;5.43385;9.1;26.9;14.46887;3.99245;8.9;21.5
"2013-03-23 03:23:33";"2013-03-23 21:35:33";89.77465;10.16973;66;100;14.33944;4.94358;8;23.2;13.1338;3.78928;7.8;19.8
"2013-03-23 21:35:33";"2013-03-24 15:47:32";88.39726;12.33928;63;101;14.26758;6.22159;6.3;27;12.80594;4.69801;6.2;21.8
"2013-03-24 15:47:32";"2013-03-25 09:59:32";92.92661;10.78072;58;101;12.97798;5.10864;7.3;26.3;12.10413;3.79023;7.2;21.6
"2013-03-25 09:59:32";"2013-03-26 04:11:32";92.52968;10.191;63;101;16.21826;6.40174;7.6;29.7;15.20913;5.01997;7.6;25.5
"2013-03-26 04:11:32";"2013-03-26 22:23:32";85.40092;12.38851;60;101;18.16912;6.75974;6.4;27.5;16.20046;5.29423;6.3;23.5
"2013-03-26 22:23:32";"2013-03-27 16:35:31";85.22477;14.01539;53;101;15.19404;8.7327;4.2;27.8;13.21422;7.01622;4;24.2
"2013-03-27 16:35:31";"2013-03-28 10:47:31";92.85253;11.95446;62;101;13.45899;4.41354;8.8;25.9;12.56959;2.97554;8.7;21.2
"2013-03-28 10:47:31";"2013-03-29 04:59:31";92.68203;9.41248;69;101;14.98571;6.71059;7.1;27.8;14.03594;5.42648;7;24.2
"2013-03-29 04:59:31";"2013-03-29 23:11:31";88.31308;11.17533;62;101;16.40047;5.15513;7;25.3;14.9243;3.8753;7;21.6
"2013-03-29 23:11:31";"2013-03-30 17:23:30";87.53704;10.34715;68;101;15.00278;5.6247;7.9;24.5;13.48889;4.35969;7.9;20.9
"2013-03-30 17:23:30";"2013-03-31 11:35:30";92.94977;10.37305;63;102;13.7726;4.292;10;25.4;12.92374;2.98253;9.9;21.5
"2013-03-31 11:35:30";"2013-04-01 05:47:30";92.90367;9.30398;71;101;12.92339;5.96282;6.7;26.7;12.05367;4.79674;6.7;23.1
"2013-04-01 05:47:30";"2013-04-01 23:59:30";89.13551;13.2413;60;102;16.16495;5.8817;6.7;26.8;14.71729;4.21005;6.6;22.8
"2013-04-01 23:59:30";"2013-04-02 18:11:29";;;;;;;;;;;;
"2013-04-02 18:11:29";"2013-04-03 12:23:29";;;;;;;;;;;;
"2013-04-03 12:23:29";"2013-04-04 06:35:29";;;;;;;;;;;;
"2013-04-04 06:35:29";"2013-04-05 00:47:29";;;;;;;;;;;;
"2013-04-05 00:47:29";"2013-04-05 18:59:28";76.03164;8.07589;61;102;24.20505;3.48736;13.3;29;20.80589;2.7146;13.4;24.5
"2013-04-05 18:59:28";"2013-04-06 13:11:28";75.54538;12.18936;57;102;23.27391;6.51217;9.6;31.8;19.68333;4.84011;9.5;26.2
"2013-04-06 13:11:28";"2013-04-07 07:23:28";88.94034;9.32795;71;101;18.04796;6.3844;7.8;30.4;16.61991;5.21527;7.7;26.2
"2013-04-07 07:23:28";"2013-04-08 01:35:28";70.94036;8.4593;52;86;24.42674;2.70753;17.9;29.3;20.23497;2.16612;14.5;25.3
"2013-04-08 01:35:28";"2013-04-08 19:47:27";;;;;;;;;;;;
"2013-04-08 19:47:27";"2013-04-09 13:59:27";;;;;;;;;;;;
"2013-04-09 13:59:27";"2013-04-10 08:11:27";90.83008;10.65474;68;104;15.93073;4.73321;9.5;25.5;14.81128;3.69289;9.5;22.2
"2013-04-10 08:11:27";"2013-04-11 02:23:27";82.45566;14.09405;60;112;19.74226;5.44581;8.8;29.6;17.31844;3.74143;8.8;24.5
"2013-04-11 02:23:27";"2013-04-11 20:35:26";99.27778;0.93128;98;100;10.71111;0.09938;10.5;10.8;10.66111;0.10614;10.4;10.8
"2013-04-11 20:35:26";"2013-04-12 14:47:26";;;;;;;;;;;;
