"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-02-09 00:00:00";"2013-02-10 00:00:00";;;;;;;;
"2013-02-10 00:00:00";"2013-02-11 00:00:00";;;;;;;;
"2013-02-11 00:00:00";"2013-02-12 00:00:00";;;;;;;;
"2013-02-12 00:00:00";"2013-02-13 00:00:00";;;;;;;;
"2013-02-13 00:00:00";"2013-02-14 00:00:00";;;;;;;;
"2013-02-14 00:00:00";"2013-02-15 00:00:00";;;;;;;;
"2013-02-15 00:00:00";"2013-02-16 00:00:00";;;;;;;;
"2013-02-16 00:00:00";"2013-02-17 00:00:00";;;;;;;;
"2013-02-17 00:00:00";"2013-02-18 00:00:00";;;;;;;;
"2013-02-18 00:00:00";"2013-02-19 00:00:00";;;;;;;;
"2013-02-19 00:00:00";"2013-02-20 00:00:00";54.57056;7.19667;38.7;70;23.3692;2.39733;20.3;29.1
"2013-02-20 00:00:00";"2013-02-21 00:00:00";55.27835;15.91975;29.8;79.9;24.56134;5.11691;17.3;33.8
"2013-02-21 00:00:00";"2013-02-22 00:00:00";;;;;;;;
"2013-02-22 00:00:00";"2013-02-23 00:00:00";;;;;;;;
"2013-02-23 00:00:00";"2013-02-24 00:00:00";;;;;;;;
"2013-02-24 00:00:00";"2013-02-25 00:00:00";74.04843;11.18936;55.4;92.7;19.45824;2.5942;13.3;23.8
"2013-02-25 00:00:00";"2013-02-26 00:00:00";68.3556;8.10398;51.9;92.5;20.38755;2.29935;10.7;25.1
"2013-02-26 00:00:00";"2013-02-27 00:00:00";89.69979;1.82158;83.4;92.7;15.86294;1.3639;11.6;18
"2013-02-27 00:00:00";"2013-02-28 00:00:00";70.51558;12.67605;39.9;93.1;19.88028;4.31956;7.3;30.2
"2013-02-28 00:00:00";"2013-03-01 00:00:00";72.32333;13.36584;49.4;93;19.43733;3.92539;9.3;27.4
"2013-03-01 00:00:00";"2013-03-02 00:00:00";74.7324;11.36584;47.9;92.6;19.30246;3.68815;10;28.3
"2013-03-02 00:00:00";"2013-03-03 00:00:00";;;;;;;;
"2013-03-03 00:00:00";"2013-03-04 00:00:00";;;;;;;;
"2013-03-04 00:00:00";"2013-03-05 00:00:00";;;;;;;;
"2013-03-05 00:00:00";"2013-03-06 00:00:00";74.59922;13.17644;51.6;92.3;18.62969;4.04366;12.9;25.5
