"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-04-15 14:00:00";"2013-04-15 14:10:00";;;;;;;;
"2013-04-15 14:10:00";"2013-04-15 14:20:00";;;;;;;;
"2013-04-15 14:20:00";"2013-04-15 14:30:00";;;;;;;;
"2013-04-15 14:30:00";"2013-04-15 14:40:00";;;;;;;;
"2013-04-15 14:40:00";"2013-04-15 14:50:00";;;;;;;;
"2013-04-15 14:50:00";"2013-04-15 15:00:00";;;;;;;;
"2013-04-15 15:00:00";"2013-04-15 15:10:00";;;;;;;;
"2013-04-15 15:10:00";"2013-04-15 15:20:00";79.53636;3.33915;76.4;86.8;18.45455;0.54533;17.9;19.5
"2013-04-15 15:20:00";"2013-04-15 15:30:00";;;;;;;;
"2013-04-15 15:30:00";"2013-04-15 15:40:00";;;;;;;;
"2013-04-15 15:40:00";"2013-04-15 15:50:00";;;;;;;;
"2013-04-15 15:50:00";"2013-04-15 16:00:00";;;;;;;;
"2013-04-15 16:00:00";"2013-04-15 16:10:00";69.44464;4.33927;65.1;79.5;19.58214;0.5036;19;20.8
"2013-04-15 16:10:00";"2013-04-15 16:20:00";68.12157;4.19777;63.9;79.7;19.6;0.90986;19;22
"2013-04-15 16:20:00";"2013-04-15 16:30:00";;;;;;;;
"2013-04-15 16:30:00";"2013-04-15 16:40:00";;;;;;;;
"2013-04-15 16:40:00";"2013-04-15 16:50:00";;;;;;;;
"2013-04-15 16:50:00";"2013-04-15 17:00:00";81.76949;5.55592;75.7;92;16.99492;0.50805;16.5;18.2
"2013-04-15 17:00:00";"2013-04-15 17:10:00";;;;;;;;
"2013-04-15 17:10:00";"2013-04-15 17:20:00";83.64255;3.57686;81;91.2;15.99787;0.47288;15.6;17.1
"2013-04-15 17:20:00";"2013-04-15 17:30:00";84.79038;3.39311;81.5;92.6;15.95385;0.74794;15.6;17.8
"2013-04-15 17:30:00";"2013-04-15 17:40:00";;;;;;;;
"2013-04-15 17:40:00";"2013-04-15 17:50:00";91.97143;3.41832;86.8;95;15.14286;0.40305;14.7;15.7
"2013-04-15 17:50:00";"2013-04-15 18:00:00";;;;;;;;
"2013-04-15 18:00:00";"2013-04-15 18:10:00";;;;;;;;
"2013-04-15 18:10:00";"2013-04-15 18:20:00";;;;;;;;
"2013-04-15 18:20:00";"2013-04-15 18:30:00";90.93333;3.11805;86.7;94.9;14.23333;0.22852;14;14.7
"2013-04-15 18:30:00";"2013-04-15 18:40:00";91.6;3.00749;86.7;94.9;14.1;0.30822;13.8;14.6
"2013-04-15 18:40:00";"2013-04-15 18:50:00";;;;;;;;
"2013-04-15 18:50:00";"2013-04-15 19:00:00";;;;;;;;
"2013-04-15 19:00:00";"2013-04-15 19:10:00";;;;;;;;
"2013-04-15 19:10:00";"2013-04-15 19:20:00";;;;;;;;
"2013-04-15 19:20:00";"2013-04-15 19:30:00";90.15;3.55282;86.7;94.8;13.75;0.32016;13.5;14.3
"2013-04-15 19:30:00";"2013-04-15 19:40:00";90.15;3.55282;86.7;94.8;13.9;0.25495;13.6;14.3
"2013-04-15 19:40:00";"2013-04-15 19:50:00";;;;;;;;
"2013-04-15 19:50:00";"2013-04-15 20:00:00";;;;;;;;
"2013-04-15 20:00:00";"2013-04-15 20:10:00";91.3;3.39706;86.7;94.8;13.86667;0.28674;13.5;14.2
"2013-04-15 20:10:00";"2013-04-15 20:20:00";89.55;2.85;86.7;92.4;13.55;0.25;13.3;13.8
"2013-04-15 20:20:00";"2013-04-15 20:30:00";90.75;4.05;86.7;94.8;13.88333;0.15723;13.7;14.1
"2013-04-15 20:30:00";"2013-04-15 20:40:00";90.8375;3.34437;86.7;94.8;13.5375;0.24969;13.2;13.9
"2013-04-15 20:40:00";"2013-04-15 20:50:00";92.18;2.95932;86.7;94.8;13.5;0.31623;13.1;13.9
"2013-04-15 20:50:00";"2013-04-15 21:00:00";;;;;;;;
"2013-04-15 21:00:00";"2013-04-15 21:10:00";;;;;;;;
"2013-04-15 21:10:00";"2013-04-15 21:20:00";;;;;;;;
"2013-04-15 21:20:00";"2013-04-15 21:30:00";;;;;;;;
"2013-04-15 21:30:00";"2013-04-15 21:40:00";91.35;2.12426;86.6;92.3;12.625;0.05951;12.5;12.7
"2013-04-15 21:40:00";"2013-04-15 21:50:00";91.2;3.39706;86.6;94.7;12.76667;0.2357;12.6;13.1
"2013-04-15 21:50:00";"2013-04-15 22:00:00";91.66667;1.79134;86.6;92.3;12.67778;0.06285;12.6;12.8
"2013-04-15 22:00:00";"2013-04-15 22:10:00";;;;;;;;
"2013-04-15 22:10:00";"2013-04-15 22:20:00";;;;;;;;
"2013-04-15 22:20:00";"2013-04-15 22:30:00";;;;;;;;
"2013-04-15 22:30:00";"2013-04-15 22:40:00";;;;;;;;
"2013-04-15 22:40:00";"2013-04-15 22:50:00";91.375;2.98025;86.5;94.6;12.225;0.28614;11.8;12.6
"2013-04-15 22:50:00";"2013-04-15 23:00:00";;;;;;;;
"2013-04-15 23:00:00";"2013-04-15 23:10:00";;;;;;;;
"2013-04-15 23:10:00";"2013-04-15 23:20:00";90.8;3.24551;86.4;94.6;12.3;0.30551;11.9;12.8
"2013-04-15 23:20:00";"2013-04-15 23:30:00";91.35;3.02118;86.4;94.6;12.325;0.30311;12;12.8
"2013-04-15 23:30:00";"2013-04-15 23:40:00";91.06667;3.44222;86.4;94.6;12.28333;0.36705;12;12.8
"2013-04-15 23:40:00";"2013-04-15 23:50:00";91.06667;3.44222;86.4;94.6;12.26667;0.37712;12;12.8
"2013-04-15 23:50:00";"2013-04-16 00:00:00";91.06667;3.44222;86.4;94.6;12.26667;0.30912;12;12.7
