"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-02-10 07:30:00";"2013-02-11 20:00:00";;;;;;;;
"2013-02-11 20:00:00";"2013-02-13 08:30:00";;;;;;;;
"2013-02-13 08:30:00";"2013-02-14 21:00:00";;;;;;;;
"2013-02-14 21:00:00";"2013-02-16 09:30:00";;;;;;;;
"2013-02-16 09:30:00";"2013-02-17 22:00:00";;;;;;;;
"2013-02-17 22:00:00";"2013-02-19 10:30:00";;;;;;;;
"2013-02-19 10:30:00";"2013-02-20 23:00:00";54.88911;11.94446;29.8;79.9;23.90574;3.91105;17.3;33.8
"2013-02-20 23:00:00";"2013-02-22 11:30:00";;;;;;;;
"2013-02-22 11:30:00";"2013-02-24 00:00:00";;;;;;;;
"2013-02-24 00:00:00";"2013-02-25 12:30:00";74.17256;10.91906;55.3;92.7;19.40689;2.60853;10.7;24.5
"2013-02-25 12:30:00";"2013-02-27 01:00:00";71.14433;11.00247;51.9;92.7;19.70192;2.8808;10.3;25.1
"2013-02-27 01:00:00";"2013-02-28 13:30:00";70.15809;13.01117;39.9;93.1;19.74785;4.26355;7.3;30.2
"2013-02-28 13:30:00";"2013-03-02 02:00:00";74.4532;11.87565;47.9;93;19.45743;3.70278;10;28.3
"2013-03-02 02:00:00";"2013-03-03 14:30:00";;;;;;;;
"2013-03-03 14:30:00";"2013-03-05 03:00:00";;;;;;;;
"2013-03-05 03:00:00";"2013-03-06 15:30:00";79.64809;15.30744;41.6;92.5;16.63567;5.3698;10.3;31.2
"2013-03-06 15:30:00";"2013-03-08 04:00:00";79.52867;17.7316;33.5;92.6;16.46583;6.49912;9.9;33
"2013-03-08 04:00:00";"2013-03-09 16:30:00";80.76009;14.96386;40.4;92.7;15.08922;6.20092;6.4;30.9
"2013-03-09 16:30:00";"2013-03-11 05:00:00";80.78904;9.62395;63.5;92.4;16.6137;3.61471;10.6;22.7
"2013-03-11 05:00:00";"2013-03-12 17:30:00";79.11399;12.81217;44.6;92.6;17.62657;4.76357;9.8;30
"2013-03-12 17:30:00";"2013-03-14 06:00:00";84.93129;13.00132;42.4;92.7;14.13469;5.64447;7.1;30.6
"2013-03-14 06:00:00";"2013-03-15 18:30:00";76.94979;12.62112;42.2;92.7;18.94393;4.68001;7.3;30.9
"2013-03-15 18:30:00";"2013-03-17 07:00:00";92.13846;0.11461;92;92.3;11.1359;0.93136;9.7;12.7
"2013-03-17 07:00:00";"2013-03-18 19:30:00";75.2136;16.40689;35.7;92.8;20.316;4.88924;13.5;32.2
"2013-03-18 19:30:00";"2013-03-20 08:00:00";87.26376;9.8755;50.3;92.7;14.41124;4.29534;9.5;28.8
"2013-03-20 08:00:00";"2013-03-21 20:30:00";79.58772;14.92131;43.1;92.6;18.05831;5.66488;10.6;32.4
