"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2013-04-24 11:59:45";"2013-04-24 15:23:44";;;;;;;;
"2013-04-24 15:23:44";"2013-04-24 18:47:44";;;;;;;;
"2013-04-24 18:47:44";"2013-04-24 22:11:44";;;;;;;;
"2013-04-24 22:11:44";"2013-04-25 01:35:44";;;;;;;;
"2013-04-25 01:35:44";"2013-04-25 04:59:43";;;;;;;;
"2013-04-25 04:59:43";"2013-04-25 08:23:43";;;;;;;;
"2013-04-25 08:23:43";"2013-04-25 11:47:43";;;;;;;;
"2013-04-25 11:47:43";"2013-04-25 15:11:43";;;;;;;;
"2013-04-25 15:11:43";"2013-04-25 18:35:42";;;;;;;;
"2013-04-25 18:35:42";"2013-04-25 21:59:42";;;;;;;;
"2013-04-25 21:59:42";"2013-04-26 01:23:42";;;;;;;;
"2013-04-26 01:23:42";"2013-04-26 04:47:42";;;;;;;;
"2013-04-26 04:47:42";"2013-04-26 08:11:41";;;;;;;;
"2013-04-26 08:11:41";"2013-04-26 11:35:41";;;;;;;;
"2013-04-26 11:35:41";"2013-04-26 14:59:41";58.58444;2.6744;52.4;66.1;23.01111;1.5837;21.9;26
"2013-04-26 14:59:41";"2013-04-26 18:23:41";74.15687;14.3097;47.8;92.6;18.60812;3.35272;14.9;24.7
"2013-04-26 18:23:41";"2013-04-26 21:47:40";91.16203;3.33718;86.7;95;14.35316;0.49704;13.6;15.7
"2013-04-26 21:47:40";"2013-04-27 01:11:40";85.15243;5.44959;77.1;94.8;12.13351;0.87984;9.4;14.1
"2013-04-27 01:11:40";"2013-04-27 04:35:40";89.22647;3.67202;85.6;94.3;7.75147;1.17467;5.7;10.1
"2013-04-27 04:35:40";"2013-04-27 07:59:40";88.51089;3.58865;85.6;94.4;6.9;1.59765;5.4;11.2
"2013-04-27 07:59:40";"2013-04-27 11:23:39";67.5377;4.89611;62.5;76.4;18.3377;1.23675;17.2;20.3
"2013-04-27 11:23:39";"2013-04-27 14:47:39";;;;;;;;
"2013-04-27 14:47:39";"2013-04-27 18:11:39";88.52639;3.39669;85.8;95;14.72778;0.29497;13.9;15.4
"2013-04-27 18:11:39";"2013-04-27 21:35:39";90.22875;3.59692;86.2;94.9;12.16;0.9814;10.2;14.3
"2013-04-27 21:35:39";"2013-04-28 00:59:38";90.14844;3.52212;86.4;94.6;11.91562;0.37758;11.1;12.7
"2013-04-28 00:59:38";"2013-04-28 04:23:38";90.67667;3.50154;86.2;94.6;11.11667;0.54838;10;12
"2013-04-28 04:23:38";"2013-04-28 07:47:38";86.46331;6.36608;75.5;95;13.46864;2.22006;9.7;16.4
"2013-04-28 07:47:38";"2013-04-28 11:11:38";;;;;;;;
"2013-04-28 11:11:38";"2013-04-28 14:35:37";;;;;;;;
