"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-01-20 21:23:40";"2013-01-21 03:35:40";;;;;;;;;;;;
"2013-01-21 03:35:40";"2013-01-21 09:47:40";;;;;;;;;;;;
"2013-01-21 09:47:40";"2013-01-21 15:59:40";;;;;;;;;;;;
"2013-01-21 15:59:40";"2013-01-21 22:11:39";;;;;;;;;;;;
"2013-01-21 22:11:39";"2013-01-22 04:23:39";;;;;;;;;;;;
"2013-01-22 04:23:39";"2013-01-22 10:35:39";;;;;;;;;;;;
"2013-01-22 10:35:39";"2013-01-22 16:47:39";;;;;;;;;;;;
"2013-01-22 16:47:39";"2013-01-22 22:59:38";;;;;;;;;;;;
"2013-01-22 22:59:38";"2013-01-23 05:11:38";;;;;;;;;;;;
"2013-01-23 05:11:38";"2013-01-23 11:23:38";;;;;;;;;;;;
"2013-01-23 11:23:38";"2013-01-23 17:35:38";;;;;;;;;;;;
"2013-01-23 17:35:38";"2013-01-23 23:47:37";;;;;;;;;;;;
"2013-01-23 23:47:37";"2013-01-24 05:59:37";;;;;;;;;;;;
"2013-01-24 05:59:37";"2013-01-24 12:11:37";;;;;;;;;;;;
"2013-01-24 12:11:37";"2013-01-24 18:23:37";;;;;;;;;;;;
"2013-01-24 18:23:37";"2013-01-25 00:35:36";;;;;;;;;;;;
"2013-01-25 00:35:36";"2013-01-25 06:47:36";;;;;;;;;;;;
"2013-01-25 06:47:36";"2013-01-25 12:59:36";;;;;;;;;;;;
"2013-01-25 12:59:36";"2013-01-25 19:11:36";;;;;;;;;;;;
"2013-01-25 19:11:36";"2013-01-26 01:23:35";;;;;;;;;;;;
"2013-01-26 01:23:35";"2013-01-26 07:35:35";;;;;;;;;;;;
"2013-01-26 07:35:35";"2013-01-26 13:47:35";;;;;;;;;;;;
"2013-01-26 13:47:35";"2013-01-26 19:59:35";;;;;;;;;;;;
"2013-01-26 19:59:35";"2013-01-27 02:11:34";;;;;;;;;;;;
"2013-01-27 02:11:34";"2013-01-27 08:23:34";;;;;;;;;;;;
"2013-01-27 08:23:34";"2013-01-27 14:35:34";;;;;;;;;;;;
"2013-01-27 14:35:34";"2013-01-27 20:47:34";;;;;;;;;;;;
"2013-01-27 20:47:34";"2013-01-28 02:59:33";;;;;;;;;;;;
"2013-01-28 02:59:33";"2013-01-28 09:11:33";;;;;;;;;;;;
"2013-01-28 09:11:33";"2013-01-28 15:23:33";;;;;;;;;;;;
"2013-01-28 15:23:33";"2013-01-28 21:35:33";;;;;;;;;;;;
"2013-01-28 21:35:33";"2013-01-29 03:47:32";;;;;;;;;;;;
"2013-01-29 03:47:32";"2013-01-29 09:59:32";;;;;;;;;;;;
"2013-01-29 09:59:32";"2013-01-29 16:11:32";;;;;;;;;;;;
"2013-01-29 16:11:32";"2013-01-29 22:23:32";;;;;;;;;;;;
"2013-01-29 22:23:32";"2013-01-30 04:35:31";;;;;;;;;;;;
"2013-01-30 04:35:31";"2013-01-30 10:47:31";;;;;;;;;;;;
"2013-01-30 10:47:31";"2013-01-30 16:59:31";;;;;;;;;;;;
"2013-01-30 16:59:31";"2013-01-30 23:11:31";;;;;;;;;;;;
"2013-01-30 23:11:31";"2013-01-31 05:23:30";;;;;;;;;;;;
"2013-01-31 05:23:30";"2013-01-31 11:35:30";;;;;;;;;;;;
"2013-01-31 11:35:30";"2013-01-31 17:47:30";;;;;;;;;;;;
"2013-01-31 17:47:30";"2013-01-31 23:59:30";;;;;;;;;;;;
"2013-01-31 23:59:30";"2013-02-01 06:11:29";;;;;;;;;;;;
"2013-02-01 06:11:29";"2013-02-01 12:23:29";;;;;;;;;;;;
"2013-02-01 12:23:29";"2013-02-01 18:35:29";;;;;;;;;;;;
"2013-02-01 18:35:29";"2013-02-02 00:47:29";;;;;;;;;;;;
"2013-02-02 00:47:29";"2013-02-02 06:59:28";;;;;;;;;;;;
"2013-02-02 06:59:28";"2013-02-02 13:11:28";;;;;;;;;;;;
"2013-02-02 13:11:28";"2013-02-02 19:23:28";;;;;;;;;;;;
"2013-02-02 19:23:28";"2013-02-03 01:35:28";;;;;;;;;;;;
"2013-02-03 01:35:28";"2013-02-03 07:47:27";;;;;;;;;;;;
"2013-02-03 07:47:27";"2013-02-03 13:59:27";;;;;;;;;;;;
"2013-02-03 13:59:27";"2013-02-03 20:11:27";;;;;;;;;;;;
"2013-02-03 20:11:27";"2013-02-04 02:23:27";;;;;;;;;;;;
"2013-02-04 02:23:27";"2013-02-04 08:35:26";;;;;;;;;;;;
"2013-02-04 08:35:26";"2013-02-04 14:47:26";;;;;;;;;;;;
"2013-02-04 14:47:26";"2013-02-04 20:59:26";;;;;;;;;;;;
"2013-02-04 20:59:26";"2013-02-05 03:11:26";;;;;;;;;;;;
"2013-02-05 03:11:26";"2013-02-05 09:23:25";;;;;;;;;;;;
"2013-02-05 09:23:25";"2013-02-05 15:35:25";;;;;;;;;;;;
"2013-02-05 15:35:25";"2013-02-05 21:47:25";;;;;;;;;;;;
"2013-02-05 21:47:25";"2013-02-06 03:59:25";;;;;;;;;;;;
"2013-02-06 03:59:25";"2013-02-06 10:11:24";;;;;;;;;;;;
"2013-02-06 10:11:24";"2013-02-06 16:23:24";;;;;;;;;;;;
"2013-02-06 16:23:24";"2013-02-06 22:35:24";;;;;;;;;;;;
"2013-02-06 22:35:24";"2013-02-07 04:47:24";;;;;;;;;;;;
"2013-02-07 04:47:24";"2013-02-07 10:59:23";;;;;;;;;;;;
"2013-02-07 10:59:23";"2013-02-07 17:11:23";;;;;;;;;;;;
"2013-02-07 17:11:23";"2013-02-07 23:23:23";;;;;;;;;;;;
"2013-02-07 23:23:23";"2013-02-08 05:35:23";;;;;;;;;;;;
"2013-02-08 05:35:23";"2013-02-08 11:47:22";;;;;;;;;;;;
"2013-02-08 11:47:22";"2013-02-08 17:59:22";;;;;;;;;;;;
"2013-02-08 17:59:22";"2013-02-09 00:11:22";;;;;;;;;;;;
"2013-02-09 00:11:22";"2013-02-09 06:23:22";;;;;;;;;;;;
"2013-02-09 06:23:22";"2013-02-09 12:35:21";;;;;;;;;;;;
"2013-02-09 12:35:21";"2013-02-09 18:47:21";;;;;;;;;;;;
"2013-02-09 18:47:21";"2013-02-10 00:59:21";;;;;;;;;;;;
"2013-02-10 00:59:21";"2013-02-10 07:11:21";;;;;;;;;;;;
"2013-02-10 07:11:21";"2013-02-10 13:23:20";;;;;;;;;;;;
"2013-02-10 13:23:20";"2013-02-10 19:35:20";;;;;;;;;;;;
"2013-02-10 19:35:20";"2013-02-11 01:47:20";;;;;;;;;;;;
"2013-02-11 01:47:20";"2013-02-11 07:59:20";;;;;;;;;;;;
"2013-02-11 07:59:20";"2013-02-11 14:11:19";;;;;;;;;;;;
"2013-02-11 14:11:19";"2013-02-11 20:23:19";;;;;;;;;;;;
"2013-02-11 20:23:19";"2013-02-12 02:35:19";;;;;;;;;;;;
"2013-02-12 02:35:19";"2013-02-12 08:47:19";;;;;;;;;;;;
"2013-02-12 08:47:19";"2013-02-12 14:59:18";;;;;;;;;;;;
"2013-02-12 14:59:18";"2013-02-12 21:11:18";;;;;;;;;;;;
"2013-02-12 21:11:18";"2013-02-13 03:23:18";;;;;;;;;;;;
"2013-02-13 03:23:18";"2013-02-13 09:35:18";;;;;;;;;;;;
"2013-02-13 09:35:18";"2013-02-13 15:47:17";;;;;;;;;;;;
"2013-02-13 15:47:17";"2013-02-13 21:59:17";;;;;;;;;;;;
"2013-02-13 21:59:17";"2013-02-14 04:11:17";;;;;;;;;;;;
"2013-02-14 04:11:17";"2013-02-14 10:23:17";;;;;;;;;;;;
"2013-02-14 10:23:17";"2013-02-14 16:35:16";;;;;;;;;;;;
"2013-02-14 16:35:16";"2013-02-14 22:47:16";;;;;;;;;;;;
"2013-02-14 22:47:16";"2013-02-15 04:59:16";;;;;;;;;;;;
"2013-02-15 04:59:16";"2013-02-15 11:11:16";;;;;;;;;;;;
"2013-02-15 11:11:16";"2013-02-15 17:23:15";;;;;;;;;;;;
"2013-02-15 17:23:15";"2013-02-15 23:35:15";;;;;;;;;;;;
"2013-02-15 23:35:15";"2013-02-16 05:47:15";;;;;;;;;;;;
"2013-02-16 05:47:15";"2013-02-16 11:59:15";;;;;;;;;;;;
"2013-02-16 11:59:15";"2013-02-16 18:11:14";;;;;;;;;;;;
"2013-02-16 18:11:14";"2013-02-17 00:23:14";;;;;;;;;;;;
"2013-02-17 00:23:14";"2013-02-17 06:35:14";;;;;;;;;;;;
"2013-02-17 06:35:14";"2013-02-17 12:47:14";;;;;;;;;;;;
"2013-02-17 12:47:14";"2013-02-17 18:59:13";;;;;;;;;;;;
"2013-02-17 18:59:13";"2013-02-18 01:11:13";;;;;;;;;;;;
"2013-02-18 01:11:13";"2013-02-18 07:23:13";;;;;;;;;;;;
"2013-02-18 07:23:13";"2013-02-18 13:35:13";;;;;;;;;;;;
"2013-02-18 13:35:13";"2013-02-18 19:47:12";;;;;;;;;;;;
"2013-02-18 19:47:12";"2013-02-19 01:59:12";;;;;;;;;;;;
"2013-02-19 01:59:12";"2013-02-19 08:11:12";;;;;;;;;;;;
"2013-02-19 08:11:12";"2013-02-19 14:23:12";;;;;;;;;;;;
"2013-02-19 14:23:12";"2013-02-19 20:35:11";76.22814;3.96858;69;87;22.73998;1.61072;20.1;27.1;19.53422;1.24431;17;22.8
"2013-02-19 20:35:11";"2013-02-20 02:47:11";;;;;;;;;;;;
"2013-02-20 02:47:11";"2013-02-20 08:59:11";;;;;;;;;;;;
"2013-02-20 08:59:11";"2013-02-20 15:11:11";65.58657;1.06772;63;68;27.86714;0.88234;26.1;30;22.54417;0.77564;20.9;24.4
"2013-02-20 15:11:11";"2013-02-20 21:23:10";77.75793;6.19976;65;90;22.72853;3.31037;17.7;28.8;19.68689;2.2596;16;23.8
"2013-02-20 21:23:10";"2013-02-21 03:35:10";;;;;;;;;;;;
"2013-02-21 03:35:10";"2013-02-21 09:47:10";;;;;;;;;;;;
"2013-02-21 09:47:10";"2013-02-21 15:59:10";;;;;;;;;;;;
"2013-02-21 15:59:10";"2013-02-21 22:11:09";;;;;;;;;;;;
"2013-02-21 22:11:09";"2013-02-22 04:23:09";;;;;;;;;;;;
"2013-02-22 04:23:09";"2013-02-22 10:35:09";;;;;;;;;;;;
"2013-02-22 10:35:09";"2013-02-22 16:47:09";;;;;;;;;;;;
"2013-02-22 16:47:09";"2013-02-22 22:59:08";;;;;;;;;;;;
"2013-02-22 22:59:08";"2013-02-23 05:11:08";;;;;;;;;;;;
"2013-02-23 05:11:08";"2013-02-23 11:23:08";;;;;;;;;;;;
"2013-02-23 11:23:08";"2013-02-23 17:35:08";;;;;;;;;;;;
"2013-02-23 17:35:08";"2013-02-23 23:47:07";;;;;;;;;;;;
"2013-02-23 23:47:07";"2013-02-24 05:59:07";;;;;;;;;;;;
"2013-02-24 05:59:07";"2013-02-24 12:11:07";;;;;;;;;;;;
"2013-02-24 12:11:07";"2013-02-24 18:23:07";80.51783;6.22807;69;96;19.65621;1.82453;15.4;22.9;17.21398;1.05597;14.9;19.6
"2013-02-24 18:23:07";"2013-02-25 00:35:06";90.84211;3.47284;85;101;17.01316;1.47268;13.4;18.4;15.98717;1.08285;13.2;17.1
"2013-02-25 00:35:06";"2013-02-25 06:47:06";;;;;;;;;;;;
"2013-02-25 06:47:06";"2013-02-25 12:59:06";74.08595;5.72528;64;100;19.03878;2.12574;10.1;22.8;15.76331;1.27194;10.2;18.3
"2013-02-25 12:59:06";"2013-02-25 19:11:06";77.00583;3.26937;71;88;20.85408;1.88508;17.5;24.1;17.88951;1.49403;15.1;20.5
"2013-02-25 19:11:06";"2013-02-26 01:23:05";;;;;;;;;;;;
"2013-02-26 01:23:05";"2013-02-26 07:35:05";;;;;;;;;;;;
"2013-02-26 07:35:05";"2013-02-26 13:47:05";;;;;;;;;;;;
"2013-02-26 13:47:05";"2013-02-26 19:59:05";94.38;2.54995;86;100;17.06467;0.79264;15.7;20.2;16.45667;0.55922;15.5;18.5
"2013-02-26 19:59:05";"2013-02-27 02:11:04";96.58079;2.84364;91;101;13.15502;2.44534;9.5;17.4;12.83319;2.16826;9.4;16.6
"2013-02-27 02:11:04";"2013-02-27 08:23:04";99.03077;1.15429;97;101;8.38923;0.79242;7.2;9.8;8.34256;0.8005;7.2;9.7
"2013-02-27 08:23:04";"2013-02-27 14:35:04";74.71067;10.02448;59;101;20.57987;4.47452;9.2;26.8;17.1676;3.2004;9.1;22.3
"2013-02-27 14:35:04";"2013-02-27 20:47:04";82.18542;4.14478;73;92;19.97289;1.3398;16.4;23;17.75742;0.87004;15.5;19.7
"2013-02-27 20:47:04";"2013-02-28 02:59:03";97.41143;2.27581;91;101;13.236;1.42123;11.4;16.3;12.99143;1.19503;11.4;15.5
"2013-02-28 02:59:03";"2013-02-28 09:11:03";99.00719;1.06275;97;101;11.30863;0.73519;9.6;12.1;11.2554;0.77461;9.4;12.1
"2013-02-28 09:11:03";"2013-02-28 15:23:03";74.42087;9.06474;57;99;20.46463;3.64365;9.4;25.3;17.06985;2.67893;9.2;21.8
"2013-02-28 15:23:03";"2013-02-28 21:35:03";87.17438;6.93369;74;100;18.40417;3.00985;13.6;24.6;16.84522;2.14219;13.5;21.8
"2013-02-28 21:35:03";"2013-03-01 03:47:02";99.04317;0.91251;97;101;12.34532;0.5244;11.7;13.5;12.29712;0.52737;11.6;13.5
"2013-03-01 03:47:02";"2013-03-01 09:59:02";98.80667;0.83823;97;100;10.986;0.66323;9.8;11.8;10.932;0.66896;9.7;11.7
"2013-03-01 09:59:02";"2013-03-01 16:11:02";78.67828;8.34445;62;100;19.36352;2.758;11.5;24.4;16.64308;1.64428;11.5;19.8
"2013-03-01 16:11:02";"2013-03-01 22:23:02";86.96899;4.78359;76;94;18;1.67429;15.4;20.8;16.47597;1.05086;14.7;18.1
"2013-03-01 22:23:02";"2013-03-02 04:35:01";;;;;;;;;;;;
"2013-03-02 04:35:01";"2013-03-02 10:47:01";;;;;;;;;;;;
"2013-03-02 10:47:01";"2013-03-02 16:59:01";;;;;;;;;;;;
"2013-03-02 16:59:01";"2013-03-02 23:11:01";;;;;;;;;;;;
"2013-03-02 23:11:01";"2013-03-03 05:23:00";;;;;;;;;;;;
"2013-03-03 05:23:00";"2013-03-03 11:35:00";;;;;;;;;;;;
"2013-03-03 11:35:00";"2013-03-03 17:47:00";;;;;;;;;;;;
"2013-03-03 17:47:00";"2013-03-03 23:59:00";;;;;;;;;;;;
