"inicio";"fin";"humidity (sanpedro 005)";"std";"min";"max";"temperature (sanpedro 005)";"std";"min";"max"
"2013-02-11 03:35:38";"2013-02-11 06:23:38";;;;;;;;
"2013-02-11 06:23:38";"2013-02-11 09:11:37";;;;;;;;
"2013-02-11 09:11:37";"2013-02-11 11:59:37";;;;;;;;
"2013-02-11 11:59:37";"2013-02-11 14:47:37";;;;;;;;
"2013-02-11 14:47:37";"2013-02-11 17:35:37";;;;;;;;
"2013-02-11 17:35:37";"2013-02-11 20:23:36";;;;;;;;
"2013-02-11 20:23:36";"2013-02-11 23:11:36";;;;;;;;
"2013-02-11 23:11:36";"2013-02-12 01:59:36";;;;;;;;
"2013-02-12 01:59:36";"2013-02-12 04:47:36";;;;;;;;
"2013-02-12 04:47:36";"2013-02-12 07:35:35";;;;;;;;
"2013-02-12 07:35:35";"2013-02-12 10:23:35";;;;;;;;
"2013-02-12 10:23:35";"2013-02-12 13:11:35";;;;;;;;
"2013-02-12 13:11:35";"2013-02-12 15:59:35";;;;;;;;
"2013-02-12 15:59:35";"2013-02-12 18:47:34";;;;;;;;
"2013-02-12 18:47:34";"2013-02-12 21:35:34";;;;;;;;
"2013-02-12 21:35:34";"2013-02-13 00:23:34";;;;;;;;
"2013-02-13 00:23:34";"2013-02-13 03:11:34";;;;;;;;
"2013-02-13 03:11:34";"2013-02-13 05:59:33";;;;;;;;
"2013-02-13 05:59:33";"2013-02-13 08:47:33";;;;;;;;
"2013-02-13 08:47:33";"2013-02-13 11:35:33";;;;;;;;
"2013-02-13 11:35:33";"2013-02-13 14:23:33";;;;;;;;
"2013-02-13 14:23:33";"2013-02-13 17:11:32";;;;;;;;
"2013-02-13 17:11:32";"2013-02-13 19:59:32";;;;;;;;
"2013-02-13 19:59:32";"2013-02-13 22:47:32";;;;;;;;
"2013-02-13 22:47:32";"2013-02-14 01:35:32";;;;;;;;
"2013-02-14 01:35:32";"2013-02-14 04:23:31";;;;;;;;
"2013-02-14 04:23:31";"2013-02-14 07:11:31";;;;;;;;
"2013-02-14 07:11:31";"2013-02-14 09:59:31";;;;;;;;
"2013-02-14 09:59:31";"2013-02-14 12:47:31";;;;;;;;
"2013-02-14 12:47:31";"2013-02-14 15:35:30";;;;;;;;
"2013-02-14 15:35:30";"2013-02-14 18:23:30";;;;;;;;
"2013-02-14 18:23:30";"2013-02-14 21:11:30";;;;;;;;
"2013-02-14 21:11:30";"2013-02-14 23:59:30";;;;;;;;
"2013-02-14 23:59:30";"2013-02-15 02:47:29";;;;;;;;
"2013-02-15 02:47:29";"2013-02-15 05:35:29";;;;;;;;
"2013-02-15 05:35:29";"2013-02-15 08:23:29";;;;;;;;
"2013-02-15 08:23:29";"2013-02-15 11:11:29";;;;;;;;
"2013-02-15 11:11:29";"2013-02-15 13:59:28";;;;;;;;
"2013-02-15 13:59:28";"2013-02-15 16:47:28";;;;;;;;
"2013-02-15 16:47:28";"2013-02-15 19:35:28";;;;;;;;
"2013-02-15 19:35:28";"2013-02-15 22:23:28";;;;;;;;
"2013-02-15 22:23:28";"2013-02-16 01:11:27";;;;;;;;
"2013-02-16 01:11:27";"2013-02-16 03:59:27";;;;;;;;
"2013-02-16 03:59:27";"2013-02-16 06:47:27";;;;;;;;
"2013-02-16 06:47:27";"2013-02-16 09:35:27";;;;;;;;
"2013-02-16 09:35:27";"2013-02-16 12:23:26";;;;;;;;
"2013-02-16 12:23:26";"2013-02-16 15:11:26";;;;;;;;
"2013-02-16 15:11:26";"2013-02-16 17:59:26";;;;;;;;
"2013-02-16 17:59:26";"2013-02-16 20:47:26";;;;;;;;
"2013-02-16 20:47:26";"2013-02-16 23:35:25";;;;;;;;
"2013-02-16 23:35:25";"2013-02-17 02:23:25";;;;;;;;
"2013-02-17 02:23:25";"2013-02-17 05:11:25";;;;;;;;
"2013-02-17 05:11:25";"2013-02-17 07:59:25";;;;;;;;
"2013-02-17 07:59:25";"2013-02-17 10:47:24";;;;;;;;
"2013-02-17 10:47:24";"2013-02-17 13:35:24";;;;;;;;
"2013-02-17 13:35:24";"2013-02-17 16:23:24";;;;;;;;
"2013-02-17 16:23:24";"2013-02-17 19:11:24";;;;;;;;
"2013-02-17 19:11:24";"2013-02-17 21:59:23";;;;;;;;
"2013-02-17 21:59:23";"2013-02-18 00:47:23";;;;;;;;
"2013-02-18 00:47:23";"2013-02-18 03:35:23";;;;;;;;
"2013-02-18 03:35:23";"2013-02-18 06:23:23";;;;;;;;
"2013-02-18 06:23:23";"2013-02-18 09:11:22";;;;;;;;
"2013-02-18 09:11:22";"2013-02-18 11:59:22";;;;;;;;
"2013-02-18 11:59:22";"2013-02-18 14:47:22";;;;;;;;
"2013-02-18 14:47:22";"2013-02-18 17:35:22";;;;;;;;
"2013-02-18 17:35:22";"2013-02-18 20:23:21";;;;;;;;
"2013-02-18 20:23:21";"2013-02-18 23:11:21";;;;;;;;
"2013-02-18 23:11:21";"2013-02-19 01:59:21";;;;;;;;
"2013-02-19 01:59:21";"2013-02-19 04:47:21";;;;;;;;
"2013-02-19 04:47:21";"2013-02-19 07:35:20";;;;;;;;
"2013-02-19 07:35:20";"2013-02-19 10:23:20";;;;;;;;
"2013-02-19 10:23:20";"2013-02-19 13:11:20";;;;;;;;
"2013-02-19 13:11:20";"2013-02-19 15:59:20";54.04154;1.13292;51.7;57.4;24.79;0.34236;24.4;25.7
"2013-02-19 15:59:20";"2013-02-19 18:47:19";54.14418;5.37474;41.7;66.8;24.70255;2.40153;21.1;29.6
"2013-02-19 18:47:19";"2013-02-19 21:35:19";62.37468;4.71943;54.6;71.4;23.6181;1.12103;22.2;27.6
"2013-02-19 21:35:19";"2013-02-20 00:23:19";;;;;;;;
"2013-02-20 00:23:19";"2013-02-20 03:11:19";;;;;;;;
"2013-02-20 03:11:19";"2013-02-20 05:59:18";;;;;;;;
"2013-02-20 05:59:18";"2013-02-20 08:47:18";;;;;;;;
"2013-02-20 08:47:18";"2013-02-20 11:35:18";;;;;;;;
"2013-02-20 11:35:18";"2013-02-20 14:23:18";;;;;;;;
"2013-02-20 14:23:18";"2013-02-20 17:11:17";50.66426;13.34635;28.6;74.5;26.37673;4.35541;19.4;33.9
